customer_id,customer_city,customer_region,signup_date,acquisition_channel
cust_01998,Pune,West,2024-12-28,paid_search
cust_01999,Bhubaneswar,East,2025-06-03,paid_search
cust_02000,Pune,West,2024-10-06,social
cust_02001,Bengaluru,South,2025-06-04,social
cust_02002,Nagpur,Central,2024-03-03,organic
cust_02003,Bhubaneswar,East,2025-09-23,organic
cust_02004,Delhi,North,2024-12-26,organic
cust_02005,Raipur,Central,2025-02-23,organic
cust_02006,Bhubaneswar,East,2024-05-12,paid_search
cust_02007,Delhi,North,2025-01-05,affiliate
cust_02008,Lucknow,North,2024-01-03,organic
cust_02009,Kolkata,East,2025-09-15,organic
cust_02010,Chandigarh,North,2025-06-08,social
cust_02011,Chennai,South,2024-11-14,paid_search
cust_02012,Chandigarh,North,2025-08-08,organic
cust_02013,Hyderabad,South,2025-07-22,organic
cust_02014,Hyderabad,South,2024-03-24,affiliate
cust_02015,Bhubaneswar,East,2024-02-07,organic
cust_02016,Hyderabad,South,2024-06-26,social
cust_02017,Lucknow,North,2024-01-01,email
cust_02018,Guwahati,East,2025-02-05,organic
cust_02019,Chennai,South,2025-01-04,social
cust_02020,Kolkata,East,2025-01-11,organic
cust_02021,Delhi,North,2024-02-21,organic
cust_02022,Chandigarh,North,2025-10-04,organic
cust_02023,Chennai,South,2025-11-14,affiliate
cust_02024,Bengaluru,South,2025-02-17,organic
cust_02025,Bengaluru,South,2024-01-04,organic
cust_02026,Ahmedabad,West,2024-10-04,affiliate
cust_02027,Hyderabad,South,2025-05-17,organic
cust_02028,Guwahati,East,2025-06-08,email
cust_02029,Kolkata,East,2024-06-19,social
cust_02030,Delhi,North,2025-07-29,paid_search
cust_02031,Kolkata,East,2025-11-08,social
cust_02032,Hyderabad,South,2024-12-22,social
cust_02033,Chennai,South,2024-09-24,organic
cust_02034,Lucknow,North,2025-01-03,affiliate
cust_02035,Pune,West,2024-01-20,affiliate
cust_02036,Nagpur,Central,2025-01-01,email
cust_02037,Chandigarh,North,2024-01-19,social
cust_02038,Guwahati,East,2024-01-25,paid_search
cust_02039,Pune,West,2025-01-22,paid_search
cust_02040,Chennai,South,2024-12-23,organic
cust_02041,Ahmedabad,West,2025-11-21,paid_search
cust_02042,Bhubaneswar,East,2024-12-21,social
cust_02043,Raipur,Central,2025-11-16,social
cust_02044,Nagpur,Central,2025-07-18,organic
cust_02045,Lucknow,North,2024-08-24,paid_search
cust_02046,Chennai,South,2025-10-10,social
cust_02047,Bhubaneswar,East,2024-12-03,paid_search
cust_02048,Delhi,North,2025-02-20,affiliate
cust_02049,Chennai,South,2024-03-11,social
cust_02050,Bhopal,Central,2024-05-28,organic
cust_02051,Chandigarh,North,2024-12-31,organic
cust_02052,Hyderabad,South,2024-07-08,social
cust_02053,Pune,West,2025-02-23,paid_search
cust_02054,Chennai,South,2024-02-25,email
cust_02055,Bengaluru,South,2024-06-24,organic
cust_02056,Raipur,Central,2025-04-10,organic
cust_02057,Chennai,South,2025-03-04,paid_search
cust_02058,Chandigarh,North,2025-11-19,social
cust_02059,Delhi,North,2025-09-21,affiliate
cust_02060,Bhopal,Central,2025-07-21,email
cust_02061,Bengaluru,South,2024-01-01,paid_search
cust_02062,Guwahati,East,2025-02-25,email
cust_02063,Lucknow,North,2024-06-09,organic
cust_02064,Bengaluru,South,2024-07-05,paid_search
cust_02065,Bhopal,Central,2024-05-26,affiliate
cust_02066,Guwahati,East,2024-11-15,paid_search
cust_02067,Nagpur,Central,2024-03-27,affiliate
cust_02068,Bengaluru,South,2025-01-07,organic
cust_02069,Bhubaneswar,East,2024-04-26,organic
cust_02070,Mumbai,West,2024-12-16,paid_search
cust_02071,Bengaluru,South,2025-03-14,email
cust_02072,Chennai,South,2024-05-05,organic
cust_02073,Ahmedabad,West,2024-03-12,email
cust_02074,Hyderabad,South,2025-07-18,organic
cust_02075,Kolkata,East,2025-05-31,social
cust_02076,Nagpur,Central,2024-07-02,paid_search
cust_02077,Hyderabad,South,2025-09-12,organic
cust_02078,Hyderabad,South,2024-06-03,social
cust_02079,Lucknow,North,2025-10-10,social
cust_02080,Bengaluru,South,2024-03-20,paid_search
cust_02081,Bengaluru,South,2025-04-07,organic
cust_02082,Kolkata,East,2024-01-14,organic
cust_02083,Bengaluru,South,2024-05-18,affiliate
cust_02084,Kolkata,East,2024-10-10,social
cust_02085,Bengaluru,South,2024-02-29,email
cust_02086,Chennai,South,2024-11-15,social
cust_02087,Chennai,South,2024-06-11,email
cust_02088,Pune,West,2024-03-10,organic
cust_02089,Bengaluru,South,2025-11-04,paid_search
cust_02090,Bengaluru,South,2025-11-18,social
cust_02091,Ahmedabad,West,2025-11-04,organic
cust_02092,Bhubaneswar,East,2024-04-17,organic
cust_02093,Bengaluru,South,2024-09-24,social
cust_02094,Raipur,Central,2024-08-17,email
cust_02095,Hyderabad,South,2024-08-16,social
cust_02096,Lucknow,North,2024-10-18,organic
cust_02097,Kolkata,East,2024-12-23,affiliate
cust_02098,Chandigarh,North,2024-12-05,organic
cust_02099,Hyderabad,South,2024-07-23,organic
cust_02100,Ahmedabad,West,2025-11-16,affiliate
cust_02101,Delhi,North,2025-11-16,social
cust_02102,Ahmedabad,West,2024-08-19,affiliate
cust_02103,Nagpur,Central,2024-06-03,email
cust_02104,Bhubaneswar,East,2025-01-07,social
cust_02105,Pune,West,2024-09-15,organic
cust_02106,Ahmedabad,West,2025-11-22,organic
cust_02107,Bhopal,Central,2024-10-27,affiliate
cust_02108,Chennai,South,2024-01-28,email
cust_02109,Lucknow,North,2024-03-28,paid_search
cust_02110,Bhubaneswar,East,2024-02-22,paid_search
cust_02111,Kolkata,East,2024-09-24,organic
cust_02112,Delhi,North,2024-08-09,organic
cust_02113,Bhubaneswar,East,2025-08-22,email
cust_02114,Lucknow,North,2025-09-15,organic
cust_02115,Nagpur,Central,2024-04-08,paid_search
cust_02116,Hyderabad,South,2025-10-23,affiliate
cust_02117,Chandigarh,North,2025-02-12,paid_search
cust_02118,Chandigarh,North,2024-08-02,paid_search
cust_02119,Bengaluru,South,2024-10-11,organic
cust_02120,Chennai,South,2024-11-04,organic
cust_02121,Delhi,North,2024-04-29,organic
cust_02122,Hyderabad,South,2025-08-30,organic
cust_02123,Bengaluru,South,2024-01-09,organic
cust_02124,Hyderabad,South,2024-02-18,organic
cust_02125,Bengaluru,South,2024-07-10,organic
cust_02126,Chennai,South,2024-04-10,organic
cust_02127,Bengaluru,South,2024-02-13,affiliate
cust_02128,Delhi,North,2024-09-25,organic
cust_02129,Lucknow,North,2024-09-20,paid_search
cust_02130,Bengaluru,South,2024-03-28,email
cust_02131,Pune,West,2025-07-21,organic
cust_02132,Raipur,Central,2025-09-09,paid_search
cust_02133,Nagpur,Central,2025-05-18,email
cust_02134,Kolkata,East,2024-12-31,paid_search
cust_02135,Bhubaneswar,East,2025-10-25,organic
cust_02136,Chennai,South,2024-09-02,social
cust_02137,Mumbai,West,2024-10-25,social
cust_02138,Mumbai,West,2024-01-11,paid_search
cust_02139,Pune,West,2025-05-10,organic
cust_02140,Nagpur,Central,2024-03-05,organic
cust_02141,Bengaluru,South,2025-04-10,email
cust_02142,Pune,West,2025-07-01,organic
cust_02143,Pune,West,2024-05-31,organic
cust_02144,Bengaluru,South,2025-03-04,paid_search
cust_02145,Nagpur,Central,2024-07-31,affiliate
cust_02146,Lucknow,North,2024-10-05,organic
cust_02147,Nagpur,Central,2025-01-05,organic
cust_02148,Pune,West,2024-06-23,paid_search
cust_02149,Lucknow,North,2025-07-11,social
cust_02150,Bhubaneswar,East,2024-10-03,paid_search
cust_02151,Delhi,North,2024-11-19,email
cust_02152,Pune,West,2025-07-24,organic
cust_02153,Pune,West,2024-06-08,paid_search
cust_02154,Bhubaneswar,East,2024-11-12,paid_search
cust_02155,Mumbai,West,2025-11-26,paid_search
cust_02156,Delhi,North,2024-10-06,paid_search
cust_02157,Chennai,South,2024-03-21,email
cust_02158,Hyderabad,South,2024-07-18,organic
cust_02159,Lucknow,North,2025-10-31,social
cust_02160,Hyderabad,South,2025-06-15,organic
cust_02161,Bengaluru,South,2025-07-20,paid_search
cust_02162,Chennai,South,2024-06-26,paid_search
cust_02163,Chennai,South,2025-08-10,paid_search
cust_02164,Nagpur,Central,2024-10-02,organic
cust_02165,Chennai,South,2025-07-10,affiliate
cust_02166,Nagpur,Central,2025-09-08,email
cust_02167,Bengaluru,South,2024-05-25,email
cust_02168,Hyderabad,South,2025-10-18,email
cust_02169,Guwahati,East,2025-03-18,organic
cust_02170,Bengaluru,South,2025-05-26,paid_search
cust_02171,Chennai,South,2025-06-13,organic
cust_02172,Bhubaneswar,East,2024-04-27,email
cust_02173,Lucknow,North,2025-06-05,organic
cust_02174,Hyderabad,South,2024-05-29,organic
cust_02175,Bhubaneswar,East,2024-07-09,social
cust_02176,Hyderabad,South,2024-03-22,organic
cust_02177,Ahmedabad,West,2024-05-06,social
cust_02178,Hyderabad,South,2025-11-16,organic
cust_02179,Bhopal,Central,2024-08-17,social
cust_02180,Ahmedabad,West,2024-09-27,email
cust_02181,Nagpur,Central,2024-12-01,social
cust_02182,Mumbai,West,2025-05-14,organic
cust_02183,Lucknow,North,2025-02-05,organic
cust_02184,Guwahati,East,2025-01-10,organic
cust_02185,Chandigarh,North,2025-08-08,organic
cust_02186,Pune,West,2024-12-13,paid_search
cust_02187,Bhubaneswar,East,2025-06-22,paid_search
cust_02188,Bengaluru,South,2025-09-29,organic
cust_02189,Raipur,Central,2025-04-18,organic
cust_02190,Delhi,North,2024-01-25,affiliate
cust_02191,Bhubaneswar,East,2024-07-03,organic
cust_02192,Mumbai,West,2025-03-08,organic
cust_02193,Lucknow,North,2024-12-01,paid_search
cust_02194,Guwahati,East,2024-07-18,organic
cust_02195,Pune,West,2024-08-22,affiliate
cust_02196,Chandigarh,North,2024-02-24,organic
cust_02197,Guwahati,East,2024-06-13,social
cust_02198,Hyderabad,South,2025-07-01,social
cust_02199,Guwahati,East,2024-01-08,email
cust_02200,Delhi,North,2025-08-08,social
cust_02201,Nagpur,Central,2024-08-25,social
cust_02202,Raipur,Central,2025-07-19,paid_search
cust_02203,Bengaluru,South,2024-06-28,paid_search
cust_02204,Hyderabad,South,2025-08-03,social
cust_02205,Kolkata,East,2025-02-04,paid_search
cust_02206,Ahmedabad,West,2025-08-19,paid_search
cust_02207,Chennai,South,2024-02-13,organic
cust_02208,Lucknow,North,2025-07-12,organic
cust_02209,Lucknow,North,2024-07-08,paid_search
cust_02210,Bhopal,Central,2024-09-08,organic
cust_02211,Chennai,South,2024-02-01,paid_search
cust_02212,Raipur,Central,2025-10-29,organic
cust_02213,Kolkata,East,2025-03-24,paid_search
cust_02214,Raipur,Central,2025-11-17,social
cust_02215,Delhi,North,2025-02-01,paid_search
cust_02216,Chandigarh,North,2024-04-20,social
cust_02217,Nagpur,Central,2024-08-24,organic
cust_02218,Raipur,Central,2024-11-03,organic
cust_02219,Hyderabad,South,2024-04-13,social
cust_02220,Chennai,South,2025-10-14,email
cust_02221,Bengaluru,South,2025-11-01,social
cust_02222,Chennai,South,2025-01-29,social
cust_02223,Chennai,South,2025-02-13,social
cust_02224,Raipur,Central,2025-05-07,social
cust_02225,Hyderabad,South,2025-04-20,social
cust_02226,Pune,West,2024-02-13,social
cust_02227,Lucknow,North,2025-01-06,organic
cust_02228,Delhi,North,2025-06-27,organic
cust_02229,Kolkata,East,2025-07-18,paid_search
cust_02230,Bengaluru,South,2025-02-21,paid_search
cust_02231,Guwahati,East,2025-09-19,social
cust_02232,Delhi,North,2025-02-14,organic
cust_02233,Nagpur,Central,2024-09-24,organic
cust_02234,Ahmedabad,West,2024-11-05,email
cust_02235,Raipur,Central,2025-04-28,organic
cust_02236,Lucknow,North,2025-09-12,email
cust_02237,Bengaluru,South,2024-06-09,organic
cust_02238,Chennai,South,2024-07-24,paid_search
cust_02239,Bhubaneswar,East,2025-04-01,paid_search
cust_02240,Hyderabad,South,2025-06-18,organic
cust_02241,Chandigarh,North,2024-10-06,organic
cust_02242,Chennai,South,2025-03-26,organic
cust_02243,Bengaluru,South,2024-01-05,organic
cust_02244,Bengaluru,South,2024-07-23,organic
cust_02245,Chennai,South,2025-10-30,email
cust_02246,Bengaluru,South,2025-02-07,organic
cust_02247,Bhubaneswar,East,2025-08-30,paid_search
cust_02248,Hyderabad,South,2024-06-01,organic
cust_02249,Chennai,South,2024-07-22,affiliate
cust_02250,Bhubaneswar,East,2025-11-13,email
cust_02251,Mumbai,West,2025-11-29,affiliate
cust_02252,Chennai,South,2025-09-05,email
cust_02253,Bhubaneswar,East,2024-08-09,organic
cust_02254,Bhopal,Central,2025-07-15,social
cust_02255,Kolkata,East,2024-11-17,organic
cust_02256,Raipur,Central,2025-08-13,email
cust_02257,Ahmedabad,West,2025-08-18,paid_search
cust_02258,Chandigarh,North,2024-10-31,paid_search
cust_02259,Hyderabad,South,2024-08-01,email
cust_02260,Kolkata,East,2025-11-13,email
cust_02261,Bhopal,Central,2024-11-11,affiliate
cust_02262,Hyderabad,South,2024-10-29,organic
cust_02263,Delhi,North,2025-04-10,organic
cust_02264,Bhubaneswar,East,2025-10-17,organic
cust_02265,Delhi,North,2024-04-01,paid_search
cust_02266,Mumbai,West,2025-11-20,paid_search
cust_02267,Bhubaneswar,East,2024-10-22,organic
cust_02268,Pune,West,2024-01-18,email
cust_02269,Ahmedabad,West,2024-08-04,organic
cust_02270,Guwahati,East,2024-11-19,social
cust_02271,Bhubaneswar,East,2025-04-18,email
cust_02272,Pune,West,2025-01-31,social
cust_02273,Mumbai,West,2024-04-05,paid_search
cust_02274,Mumbai,West,2024-12-07,organic
cust_02275,Delhi,North,2024-06-11,organic
cust_02276,Guwahati,East,2024-07-07,social
cust_02277,Bengaluru,South,2025-05-12,paid_search
cust_02278,Pune,West,2025-07-16,organic
cust_02279,Guwahati,East,2024-04-19,affiliate
cust_02280,Hyderabad,South,2025-02-25,social
cust_02281,Chennai,South,2024-10-22,email
cust_02282,Bengaluru,South,2024-08-23,paid_search
cust_02283,Pune,West,2025-05-14,affiliate
cust_02284,Chennai,South,2024-06-23,organic
cust_02285,Delhi,North,2025-06-19,organic
cust_02286,Raipur,Central,2024-10-07,email
cust_02287,Ahmedabad,West,2024-03-07,email
cust_02288,Bengaluru,South,2025-07-08,paid_search
cust_02289,Bengaluru,South,2025-08-19,organic
cust_02290,Bhopal,Central,2025-01-29,organic
cust_02291,Ahmedabad,West,2025-05-21,social
cust_02292,Kolkata,East,2024-04-13,email
cust_02293,Hyderabad,South,2024-08-25,paid_search
cust_02294,Hyderabad,South,2024-09-01,organic
cust_02295,Chandigarh,North,2025-06-18,social
cust_02296,Pune,West,2024-09-03,social
cust_02297,Lucknow,North,2025-05-24,paid_search
cust_02298,Lucknow,North,2024-08-02,paid_search
cust_02299,Mumbai,West,2025-02-24,affiliate
cust_02300,Bhopal,Central,2024-05-26,organic
cust_02301,Pune,West,2025-01-25,paid_search
cust_02302,Bengaluru,South,2024-02-26,social
cust_02303,Kolkata,East,2025-05-29,paid_search
cust_02304,Hyderabad,South,2024-01-21,email
cust_02305,Chennai,South,2025-11-30,social
cust_02306,Bhubaneswar,East,2025-08-10,paid_search
cust_02307,Bengaluru,South,2025-02-08,organic
cust_02308,Kolkata,East,2025-09-28,social
cust_02309,Bhopal,Central,2025-07-20,organic
cust_02310,Nagpur,Central,2024-04-09,organic
cust_02311,Delhi,North,2025-06-04,paid_search
cust_02312,Chennai,South,2024-09-21,paid_search
cust_02313,Bengaluru,South,2025-08-22,affiliate
cust_02314,Chennai,South,2025-08-27,social
cust_02315,Chennai,South,2025-10-30,email
cust_02316,Delhi,North,2024-11-11,paid_search
cust_02317,Pune,West,2024-05-15,paid_search
cust_02318,Kolkata,East,2024-03-28,affiliate
cust_02319,Bhopal,Central,2024-04-25,paid_search
cust_02320,Lucknow,North,2025-11-25,email
cust_02321,Lucknow,North,2025-02-14,paid_search
cust_02322,Chennai,South,2024-09-03,organic
cust_02323,Lucknow,North,2024-11-10,paid_search
cust_02324,Chennai,South,2024-05-01,organic
cust_02325,Bhopal,Central,2025-02-03,organic
cust_02326,Hyderabad,South,2024-10-24,organic
cust_02327,Chennai,South,2025-07-12,organic
cust_02328,Bhubaneswar,East,2024-01-15,paid_search
cust_02329,Bhubaneswar,East,2025-10-14,email
cust_02330,Kolkata,East,2024-02-12,paid_search
cust_02331,Hyderabad,South,2024-10-19,email
cust_02332,Pune,West,2024-08-26,paid_search
cust_02333,Chandigarh,North,2025-05-17,organic
cust_02334,Bengaluru,South,2025-04-05,organic
cust_02335,Guwahati,East,2024-05-17,affiliate
cust_02336,Mumbai,West,2024-12-09,social
cust_02337,Bengaluru,South,2025-01-09,affiliate
cust_02338,Guwahati,East,2024-11-20,organic
cust_02339,Delhi,North,2024-01-16,social
cust_02340,Chandigarh,North,2024-05-04,social
cust_02341,Lucknow,North,2024-12-18,affiliate
cust_02342,Ahmedabad,West,2024-07-01,organic
cust_02343,Chennai,South,2025-01-16,affiliate
cust_02344,Ahmedabad,West,2024-04-24,paid_search
cust_02345,Lucknow,North,2025-05-29,email
cust_02346,Ahmedabad,West,2024-05-11,paid_search
cust_02347,Mumbai,West,2025-03-30,paid_search
cust_02348,Lucknow,North,2025-08-08,paid_search
cust_02349,Delhi,North,2024-09-07,email
cust_02350,Lucknow,North,2024-04-07,organic
cust_02351,Mumbai,West,2024-01-05,paid_search
cust_02352,Bengaluru,South,2024-09-09,paid_search
cust_02353,Kolkata,East,2024-03-21,social
cust_02354,Chennai,South,2025-09-09,paid_search
cust_02355,Mumbai,West,2025-11-12,social
cust_02356,Kolkata,East,2025-11-17,paid_search
cust_02357,Bhubaneswar,East,2025-10-07,social
cust_02358,Raipur,Central,2025-02-14,social
cust_02359,Chandigarh,North,2024-08-15,social
cust_02360,Pune,West,2024-11-08,email
cust_02361,Chandigarh,North,2024-06-30,paid_search
cust_02362,Chennai,South,2025-08-11,organic
cust_02363,Nagpur,Central,2024-11-01,social
cust_02364,Bhubaneswar,East,2024-09-26,organic
cust_02365,Kolkata,East,2025-04-27,organic
cust_02366,Bengaluru,South,2024-09-18,email
cust_02367,Hyderabad,South,2024-09-06,paid_search
cust_02368,Chennai,South,2024-06-08,paid_search
cust_02369,Kolkata,East,2024-02-17,affiliate
cust_02370,Bengaluru,South,2024-01-27,organic
cust_02371,Hyderabad,South,2024-10-08,organic
cust_02372,Bengaluru,South,2025-11-27,organic
cust_02373,Bengaluru,South,2024-07-01,organic
cust_02374,Hyderabad,South,2025-03-24,social
cust_02375,Chandigarh,North,2024-08-15,social
cust_02376,Nagpur,Central,2024-07-30,paid_search
cust_02377,Guwahati,East,2024-04-24,organic
cust_02378,Delhi,North,2025-01-29,paid_search
cust_02379,Bhubaneswar,East,2025-04-06,organic
cust_02380,Ahmedabad,West,2024-09-02,social
cust_02381,Chennai,South,2025-01-03,social
cust_02382,Delhi,North,2024-11-29,organic
cust_02383,Lucknow,North,2024-07-08,email
cust_02384,Lucknow,North,2025-04-29,social
cust_02385,Mumbai,West,2025-01-22,organic
cust_02386,Bhopal,Central,2024-02-16,social
cust_02387,Lucknow,North,2024-12-10,social
cust_02388,Mumbai,West,2024-09-29,organic
cust_02389,Lucknow,North,2025-07-11,organic
cust_02390,Kolkata,East,2024-08-02,social
cust_02391,Ahmedabad,West,2025-10-31,affiliate
cust_02392,Hyderabad,South,2025-03-06,paid_search
cust_02393,Chandigarh,North,2024-04-01,paid_search
cust_02394,Kolkata,East,2024-10-09,social
cust_02395,Nagpur,Central,2025-09-10,paid_search
cust_02396,Hyderabad,South,2024-06-27,organic
cust_02397,Hyderabad,South,2025-05-08,paid_search
cust_02398,Delhi,North,2025-07-02,email
cust_02399,Bhubaneswar,East,2025-04-29,email
cust_02400,Guwahati,East,2024-03-04,affiliate
cust_02401,Mumbai,West,2024-09-19,organic
cust_02402,Ahmedabad,West,2024-08-31,paid_search
cust_02403,Bhopal,Central,2024-08-28,paid_search
cust_02404,Ahmedabad,West,2025-09-07,organic
cust_02405,Bengaluru,South,2024-01-04,organic
cust_02406,Kolkata,East,2025-01-12,email
cust_02407,Chennai,South,2025-11-18,social
cust_02408,Chennai,South,2025-09-04,social
cust_02409,Bhopal,Central,2025-02-28,organic
cust_02410,Bhubaneswar,East,2025-11-29,paid_search
cust_02411,Bhopal,Central,2024-10-08,organic
cust_02412,Hyderabad,South,2025-03-03,organic
cust_02413,Kolkata,East,2025-01-15,paid_search
cust_02414,Bhubaneswar,East,2024-02-03,organic
cust_02415,Lucknow,North,2024-01-29,affiliate
cust_02416,Bengaluru,South,2025-09-19,paid_search
cust_02417,Kolkata,East,2024-05-01,organic
cust_02418,Lucknow,North,2024-09-05,organic
cust_02419,Bhopal,Central,2025-03-12,social
cust_02420,Lucknow,North,2025-02-06,organic
cust_02421,Chennai,South,2024-12-25,organic
cust_02422,Ahmedabad,West,2025-11-16,paid_search
cust_02423,Delhi,North,2025-07-04,organic
cust_02424,Bhopal,Central,2025-10-21,social
cust_02425,Ahmedabad,West,2025-04-06,paid_search
cust_02426,Lucknow,North,2025-11-16,organic
cust_02427,Guwahati,East,2025-02-25,email
cust_02428,Kolkata,East,2025-01-14,paid_search
cust_02429,Pune,West,2025-07-24,social
cust_02430,Pune,West,2025-08-31,organic
cust_02431,Pune,West,2024-02-17,social
cust_02432,Kolkata,East,2025-09-29,organic
cust_02433,Chennai,South,2025-04-28,paid_search
cust_02434,Bhubaneswar,East,2025-09-20,organic
cust_02435,Bhopal,Central,2025-05-15,affiliate
cust_02436,Bhubaneswar,East,2025-10-10,organic
cust_02437,Kolkata,East,2024-07-11,email
cust_02438,Bengaluru,South,2024-05-11,email
cust_02439,Mumbai,West,2024-05-16,paid_search
cust_02440,Nagpur,Central,2024-06-25,organic
cust_02441,Delhi,North,2024-05-29,paid_search
cust_02442,Chennai,South,2024-11-05,affiliate
cust_02443,Bhubaneswar,East,2024-05-18,social
cust_02444,Guwahati,East,2024-04-20,paid_search
cust_02445,Kolkata,East,2025-01-01,organic
cust_02446,Chandigarh,North,2025-07-09,email
cust_02447,Bengaluru,South,2024-04-04,organic
cust_02448,Bhubaneswar,East,2024-12-23,organic
cust_02449,Bhubaneswar,East,2025-04-06,organic
cust_02450,Guwahati,East,2025-05-08,paid_search
cust_02451,Pune,West,2024-03-14,email
cust_02452,Guwahati,East,2025-05-28,email
cust_02453,Mumbai,West,2024-01-19,organic
cust_02454,Kolkata,East,2024-06-14,paid_search
cust_02455,Kolkata,East,2024-08-11,email
cust_02456,Bhubaneswar,East,2025-08-20,paid_search
cust_02457,Delhi,North,2024-05-14,organic
cust_02458,Bengaluru,South,2025-07-01,paid_search
cust_02459,Kolkata,East,2025-11-23,social
cust_02460,Raipur,Central,2025-11-02,affiliate
cust_02461,Guwahati,East,2024-07-31,social
cust_02462,Delhi,North,2024-03-07,organic
cust_02463,Guwahati,East,2024-06-04,social
cust_02464,Bengaluru,South,2025-06-22,organic
cust_02465,Pune,West,2024-05-17,email
cust_02466,Mumbai,West,2025-03-27,paid_search
cust_02467,Bhubaneswar,East,2024-09-18,organic
cust_02468,Guwahati,East,2025-06-20,paid_search
cust_02469,Hyderabad,South,2025-02-28,organic
cust_02470,Chennai,South,2025-02-13,organic
cust_02471,Pune,West,2025-07-01,paid_search
cust_02472,Ahmedabad,West,2025-10-30,social
cust_02473,Kolkata,East,2024-09-12,email
cust_02474,Chennai,South,2025-01-05,paid_search
cust_02475,Delhi,North,2025-03-14,organic
cust_02476,Lucknow,North,2025-07-30,paid_search
cust_02477,Chennai,South,2024-12-03,paid_search
cust_02478,Chennai,South,2024-09-19,organic
cust_02479,Nagpur,Central,2025-08-15,email
cust_02480,Kolkata,East,2025-10-29,affiliate
cust_02481,Bengaluru,South,2025-02-02,organic
cust_02482,Lucknow,North,2024-03-13,email
cust_02483,Bengaluru,South,2024-07-21,social
cust_02484,Mumbai,West,2024-11-20,organic
cust_02485,Bengaluru,South,2025-05-07,social
cust_02486,Ahmedabad,West,2025-04-13,organic
cust_02487,Mumbai,West,2025-07-28,organic
cust_02488,Lucknow,North,2024-01-21,affiliate
cust_02489,Bhubaneswar,East,2024-11-21,social
cust_02490,Raipur,Central,2025-05-05,organic
cust_02491,Chennai,South,2025-11-22,paid_search
cust_02492,Delhi,North,2024-04-09,affiliate
cust_02493,Nagpur,Central,2025-09-07,paid_search
cust_02494,Nagpur,Central,2024-01-06,email
cust_02495,Kolkata,East,2024-05-17,email
cust_02496,Bhubaneswar,East,2025-08-15,paid_search
cust_02497,Bengaluru,South,2025-07-04,social
cust_02498,Ahmedabad,West,2025-11-11,social
cust_02499,Guwahati,East,2025-02-24,social
cust_02500,Delhi,North,2025-03-07,paid_search
cust_02501,Bhubaneswar,East,2025-01-09,organic
cust_02502,Nagpur,Central,2024-12-24,organic
cust_02503,Mumbai,West,2024-12-25,social
cust_02504,Chennai,South,2024-07-23,social
cust_02505,Delhi,North,2025-08-20,social
cust_02506,Bhopal,Central,2024-09-06,paid_search
cust_02507,Raipur,Central,2025-03-03,organic
cust_02508,Bhubaneswar,East,2025-04-13,organic
cust_02509,Guwahati,East,2025-01-11,email
cust_02510,Chennai,South,2025-03-04,paid_search
cust_02511,Hyderabad,South,2024-02-04,email
cust_02512,Lucknow,North,2024-08-09,organic
cust_02513,Chandigarh,North,2024-11-09,paid_search
cust_02514,Chennai,South,2024-10-02,email
cust_02515,Pune,West,2025-09-27,organic
cust_02516,Lucknow,North,2025-09-19,organic
cust_02517,Chennai,South,2025-05-13,social
cust_02518,Bhubaneswar,East,2024-09-03,paid_search
cust_02519,Bengaluru,South,2024-02-05,affiliate
cust_02520,Lucknow,North,2025-06-12,email
cust_02521,Bhubaneswar,East,2025-09-10,social
cust_02522,Bengaluru,South,2024-12-08,organic
cust_02523,Bhubaneswar,East,2025-08-01,paid_search
cust_02524,Nagpur,Central,2025-10-13,email
cust_02525,Delhi,North,2025-01-17,paid_search
cust_02526,Raipur,Central,2024-05-26,affiliate
cust_02527,Raipur,Central,2024-01-16,social
cust_02528,Ahmedabad,West,2025-06-13,organic
cust_02529,Bhubaneswar,East,2025-01-28,paid_search
cust_02530,Kolkata,East,2024-04-17,social
cust_02531,Kolkata,East,2024-02-08,organic
cust_02532,Guwahati,East,2025-11-09,paid_search
cust_02533,Delhi,North,2024-08-12,social
cust_02534,Raipur,Central,2024-08-16,organic
cust_02535,Guwahati,East,2025-03-16,paid_search
cust_02536,Mumbai,West,2024-09-12,social
cust_02537,Hyderabad,South,2025-10-01,social
cust_02538,Delhi,North,2025-04-21,paid_search
cust_02539,Bhubaneswar,East,2024-09-07,affiliate
cust_02540,Bhubaneswar,East,2024-07-05,affiliate
cust_02541,Hyderabad,South,2025-08-25,paid_search
cust_02542,Chennai,South,2025-02-18,organic
cust_02543,Hyderabad,South,2025-10-04,social
cust_02544,Bhubaneswar,East,2024-08-29,organic
cust_02545,Hyderabad,South,2024-01-15,email
cust_02546,Raipur,Central,2025-09-21,paid_search
cust_02547,Lucknow,North,2024-06-16,paid_search
cust_02548,Chennai,South,2025-08-14,paid_search
cust_02549,Chennai,South,2025-05-11,paid_search
cust_02550,Guwahati,East,2024-06-11,affiliate
cust_02551,Guwahati,East,2025-06-13,organic
cust_02552,Guwahati,East,2024-02-27,affiliate
cust_02553,Nagpur,Central,2024-10-01,organic
cust_02554,Hyderabad,South,2024-09-06,social
cust_02555,Guwahati,East,2025-04-04,email
cust_02556,Lucknow,North,2025-01-09,paid_search
cust_02557,Bengaluru,South,2025-03-04,organic
cust_02558,Chennai,South,2024-11-29,email
cust_02559,Lucknow,North,2025-06-01,email
cust_02560,Guwahati,East,2024-04-22,organic
cust_02561,Guwahati,East,2025-05-18,paid_search
