order_id,order_item_id,product_id,seller_id,price,freight_value
ord_12582,1,prod_00408,sell_00083,983.31,64.5
ord_12583,1,prod_00286,sell_00014,412.36,99.6
ord_12583,2,prod_00159,sell_00119,966.12,167.64
ord_12584,1,prod_00321,sell_00175,380.03,64.5
ord_12585,1,prod_00090,sell_00127,1185.52,101.67
ord_12585,2,prod_00149,sell_00039,1743.98,120.57
ord_12586,1,prod_00054,sell_00120,2871.03,122.82
ord_12587,1,prod_00338,sell_00144,1386.3,165.75
ord_12588,1,prod_00164,sell_00072,983.58,147.3
ord_12589,1,prod_00563,sell_00142,452.33,121.47
ord_12590,1,prod_00446,sell_00174,288.41,151.8
ord_12590,2,prod_00392,sell_00154,401.15,90.87
ord_12590,3,prod_00297,sell_00027,1420.51,73.5
ord_12591,1,prod_00065,sell_00138,392.92,127.05
ord_12592,1,prod_00576,sell_00002,833.59,138.39
ord_12593,1,prod_00436,sell_00106,1890.37,137.62
ord_12593,2,prod_00188,sell_00010,831.52,161.07
ord_12594,1,prod_00194,sell_00152,899.17,113.46
ord_12595,1,prod_00398,sell_00154,537.72,163.41
ord_12595,2,prod_00580,sell_00116,6445.25,228.39
ord_12595,3,prod_00597,sell_00114,7113.3,212.55
ord_12596,1,prod_00105,sell_00157,171.66,141.45
ord_12597,1,prod_00527,sell_00026,309.4,127.77
ord_12598,1,prod_00251,sell_00139,2936.88,222.99
ord_12598,2,prod_00367,sell_00131,1244.54,113.82
ord_12598,3,prod_00141,sell_00164,2099.51,111.03
ord_12599,1,prod_00146,sell_00072,442.5,130.56
ord_12599,2,prod_00201,sell_00121,11004.41,274.11
ord_12600,1,prod_00144,sell_00096,4024.36,206.61
ord_12600,2,prod_00410,sell_00058,870.9,86.64
ord_12601,1,prod_00006,sell_00174,537.11,154.41
ord_12601,2,prod_00232,sell_00034,3170.24,103.65
ord_12601,3,prod_00157,sell_00065,621.14,114.99
ord_12602,1,prod_00016,sell_00153,5713.91,280.5
ord_12603,1,prod_00515,sell_00057,305.33,111.39
ord_12603,2,prod_00120,sell_00162,6541.05,1194.99
ord_12604,1,prod_00078,sell_00033,1863.47,100.05
ord_12604,2,prod_00456,sell_00132,93.3,105.9
ord_12605,1,prod_00286,sell_00014,378.92,99.6
ord_12605,2,prod_00459,sell_00002,938.44,95.46
ord_12606,1,prod_00299,sell_00038,9813.19,1173.84
ord_12607,1,prod_00522,sell_00082,584.96,145.15
ord_12608,1,prod_00100,sell_00129,214.0,100.05
ord_12609,1,prod_00151,sell_00047,334.92,74.22
ord_12609,2,prod_00003,sell_00127,806.87,119.67
ord_12610,1,prod_00436,sell_00106,2042.39,101.94
ord_12610,2,prod_00588,sell_00055,1022.83,122.1
ord_12611,1,prod_00557,sell_00045,7182.99,256.83
ord_12611,2,prod_00094,sell_00146,9785.81,236.4
ord_12611,3,prod_00303,sell_00104,1745.93,89.61
ord_12612,1,prod_00130,sell_00119,1514.72,110.67
ord_12613,1,prod_00228,sell_00077,576.53,164.04
ord_12614,1,prod_00024,sell_00106,1148.67,116.43
ord_12614,2,prod_00263,sell_00116,4363.57,220.47
ord_12614,3,prod_00256,sell_00153,453.93,112.38
ord_12615,1,prod_00258,sell_00060,960.55,68.55
ord_12615,2,prod_00049,sell_00158,406.76,85.47
ord_12616,1,prod_00325,sell_00158,458.72,130.47
ord_12617,1,prod_00065,sell_00138,373.58,127.05
ord_12617,2,prod_00401,sell_00058,789.67,103.56
ord_12618,1,prod_00086,sell_00178,536.47,147.95
ord_12618,2,prod_00019,sell_00122,1795.47,149.28
ord_12619,1,prod_00542,sell_00149,1768.79,121.65
ord_12620,1,prod_00128,sell_00155,1283.92,123.99
ord_12620,2,prod_00112,sell_00135,9160.37,231.72
ord_12620,3,prod_00064,sell_00169,5372.52,242.97
ord_12621,1,prod_00226,sell_00156,4675.28,221.64
ord_12621,2,prod_00463,sell_00061,311.18,109.77
ord_12621,3,prod_00043,sell_00161,568.4,93.3
ord_12622,1,prod_00556,sell_00147,6445.0,239.19
ord_12622,2,prod_00370,sell_00005,1112.28,132.99
ord_12623,1,prod_00418,sell_00121,6213.79,1150.08
ord_12623,2,prod_00464,sell_00176,1243.1,91.68
ord_12623,3,prod_00369,sell_00094,5685.41,219.93
ord_12624,1,prod_00067,sell_00015,282.9,141.63
ord_12624,2,prod_00023,sell_00080,8417.52,1155.57
ord_12625,1,prod_00151,sell_00047,346.48,74.22
ord_12626,1,prod_00170,sell_00087,2212.17,111.48
ord_12626,2,prod_00333,sell_00006,397.48,145.23
ord_12627,1,prod_00269,sell_00109,1560.75,87.45
ord_12628,1,prod_00417,sell_00081,640.84,126.33
ord_12628,2,prod_00404,sell_00079,1605.5,106.26
ord_12628,3,prod_00221,sell_00126,562.07,113.37
ord_12629,1,prod_00332,sell_00093,6123.5,235.32
ord_12630,1,prod_00472,sell_00110,10231.61,1139.1
ord_12631,1,prod_00575,sell_00020,1106.69,138.59
ord_12632,1,prod_00347,sell_00110,1245.0,92.58
ord_12632,2,prod_00186,sell_00025,223.2,97.62
ord_12633,1,prod_00477,sell_00025,974.77,140.64
ord_12633,2,prod_00332,sell_00093,5843.09,235.32
ord_12633,3,prod_00504,sell_00123,10152.25,1179.15
ord_12634,1,prod_00340,sell_00133,10777.97,205.08
ord_12634,2,prod_00389,sell_00040,634.98,154.14
ord_12635,1,prod_00488,sell_00020,1612.48,123.81
ord_12635,2,prod_00350,sell_00133,1740.25,105.72
ord_12636,1,prod_00322,sell_00165,1826.16,125.88
ord_12637,1,prod_00202,sell_00038,2899.37,239.91
ord_12637,2,prod_00010,sell_00138,1018.56,174.57
ord_12638,1,prod_00414,sell_00056,358.68,99.15
ord_12638,2,prod_00595,sell_00022,439.7,119.04
ord_12638,3,prod_00364,sell_00003,6893.81,305.7
ord_12639,1,prod_00385,sell_00041,5426.86,268.23
ord_12639,2,prod_00569,sell_00086,6621.32,306.26
ord_12640,1,prod_00083,sell_00072,979.22,64.5
ord_12641,1,prod_00047,sell_00167,1635.73,175.28
ord_12642,1,prod_00407,sell_00141,623.66,119.04
ord_12642,2,prod_00342,sell_00005,1371.59,64.5
ord_12642,3,prod_00067,sell_00015,332.65,141.63
ord_12643,1,prod_00226,sell_00156,4044.75,221.64
ord_12643,2,prod_00329,sell_00099,7070.65,262.41
ord_12644,1,prod_00069,sell_00107,345.05,118.41
ord_12645,1,prod_00473,sell_00128,1318.6,100.59
ord_12646,1,prod_00264,sell_00122,1424.91,121.74
ord_12646,2,prod_00317,sell_00140,10379.86,219.39
ord_12647,1,prod_00368,sell_00015,1162.28,127.59
ord_12647,2,prod_00210,sell_00073,253.83,104.19
ord_12647,3,prod_00404,sell_00079,1467.62,106.26
ord_12648,1,prod_00584,sell_00057,638.22,101.22
ord_12649,1,prod_00326,sell_00027,1117.37,121.02
ord_12650,1,prod_00220,sell_00007,767.17,87.45
ord_12651,1,prod_00442,sell_00064,346.32,150.09
ord_12652,1,prod_00051,sell_00056,248.65,139.47
ord_12653,1,prod_00120,sell_00162,7007.44,1613.24
ord_12654,1,prod_00402,sell_00057,803.24,154.32
ord_12654,2,prod_00347,sell_00110,1278.92,92.58
ord_12655,1,prod_00565,sell_00092,250.67,116.61
ord_12656,1,prod_00459,sell_00002,966.53,95.46
ord_12657,1,prod_00186,sell_00025,279.99,97.62
ord_12658,1,prod_00122,sell_00021,870.42,114.81
ord_12658,2,prod_00083,sell_00072,898.98,64.5
ord_12658,3,prod_00517,sell_00158,551.94,168.36
ord_12659,1,prod_00591,sell_00103,1405.7,95.82
ord_12659,2,prod_00033,sell_00023,1424.8,117.51
ord_12660,1,prod_00514,sell_00025,1120.37,159.37
ord_12661,1,prod_00383,sell_00043,5780.31,230.19
ord_12661,2,prod_00403,sell_00084,413.84,70.08
ord_12662,1,prod_00572,sell_00170,4496.63,204.27
ord_12663,1,prod_00189,sell_00143,3599.36,138.39
ord_12664,1,prod_00591,sell_00103,1227.73,129.36
ord_12665,1,prod_00491,sell_00137,495.42,127.77
ord_12665,2,prod_00265,sell_00113,6695.55,195.99
ord_12665,3,prod_00087,sell_00038,91.52,149.1
ord_12666,1,prod_00578,sell_00018,225.25,87.81
ord_12667,1,prod_00465,sell_00051,591.78,122.19
ord_12668,1,prod_00354,sell_00079,1625.87,124.53
ord_12668,2,prod_00430,sell_00113,5563.17,223.8
ord_12668,3,prod_00147,sell_00134,1263.02,150.99
ord_12669,1,prod_00322,sell_00165,1668.01,125.88
ord_12670,1,prod_00347,sell_00110,1125.14,92.58
ord_12670,2,prod_00236,sell_00009,1094.22,151.35
ord_12670,3,prod_00376,sell_00172,1343.75,100.86
ord_12671,1,prod_00161,sell_00109,541.49,117.06
ord_12672,1,prod_00292,sell_00119,6712.18,272.31
ord_12672,2,prod_00049,sell_00158,413.09,85.47
ord_12673,1,prod_00054,sell_00120,2676.55,165.81
ord_12673,2,prod_00322,sell_00165,1896.74,169.94
ord_12674,1,prod_00124,sell_00148,5822.16,168.81
ord_12674,2,prod_00337,sell_00003,6414.91,226.68
ord_12675,1,prod_00282,sell_00103,8843.89,315.01
ord_12676,1,prod_00371,sell_00119,1862.66,144.06
ord_12676,2,prod_00495,sell_00128,1231.07,110.77
ord_12677,1,prod_00175,sell_00054,1009.18,119.4
ord_12678,1,prod_00394,sell_00113,5005.1,1114.08
ord_12678,2,prod_00305,sell_00050,794.65,160.98
ord_12679,1,prod_00486,sell_00161,954.88,90.69
ord_12679,2,prod_00588,sell_00055,1068.92,122.1
ord_12680,1,prod_00335,sell_00015,1613.78,110.94
ord_12680,2,prod_00036,sell_00073,900.48,117.42
ord_12680,3,prod_00243,sell_00087,916.88,94.74
ord_12681,1,prod_00538,sell_00061,540.28,123.99
ord_12682,1,prod_00114,sell_00162,603.6,132.27
ord_12683,1,prod_00242,sell_00000,444.38,100.14
ord_12683,2,prod_00394,sell_00113,5299.93,1114.08
ord_12683,3,prod_00126,sell_00039,4557.85,206.52
ord_12684,1,prod_00012,sell_00072,1701.55,119.58
ord_12685,1,prod_00052,sell_00148,654.26,121.1
ord_12686,1,prod_00328,sell_00179,5994.39,214.8
ord_12686,2,prod_00414,sell_00056,323.76,99.15
ord_12687,1,prod_00448,sell_00133,1136.68,105.81
ord_12687,2,prod_00320,sell_00045,923.86,146.49
ord_12688,1,prod_00317,sell_00140,10186.38,219.39
ord_12689,1,prod_00467,sell_00147,901.88,147.66
ord_12690,1,prod_00128,sell_00155,1106.95,123.99
ord_12691,1,prod_00351,sell_00005,816.91,105.09
ord_12692,1,prod_00423,sell_00139,278.39,105.3
ord_12692,2,prod_00408,sell_00083,992.38,87.08
ord_12692,3,prod_00479,sell_00109,6823.12,394.11
ord_12693,1,prod_00579,sell_00082,1239.07,123.45
ord_12693,2,prod_00565,sell_00092,273.88,116.61
ord_12694,1,prod_00201,sell_00121,12787.42,274.11
ord_12695,1,prod_00171,sell_00023,1918.86,108.96
ord_12696,1,prod_00114,sell_00162,598.53,97.98
ord_12696,2,prod_00018,sell_00118,765.84,145.14
ord_12696,3,prod_00485,sell_00134,6008.66,207.33
ord_12697,1,prod_00531,sell_00051,7620.84,213.72
ord_12698,1,prod_00275,sell_00015,1147.28,141.45
ord_12699,1,prod_00306,sell_00167,590.0,97.26
ord_12699,2,prod_00486,sell_00161,1044.41,90.69
ord_12699,3,prod_00384,sell_00032,8444.55,1150.89
ord_12700,1,prod_00406,sell_00083,1234.13,209.91
ord_12700,2,prod_00258,sell_00060,982.34,92.54
ord_12701,1,prod_00433,sell_00049,1035.32,69.9
ord_12702,1,prod_00495,sell_00128,1099.25,82.05
ord_12702,2,prod_00439,sell_00129,1533.53,127.86
ord_12703,1,prod_00568,sell_00116,950.32,235.18
ord_12704,1,prod_00215,sell_00056,1062.8,123.36
ord_12704,2,prod_00177,sell_00168,434.46,64.5
ord_12705,1,prod_00141,sell_00164,1920.63,111.03
ord_12705,2,prod_00372,sell_00038,1595.96,95.28
ord_12705,3,prod_00542,sell_00149,1692.28,121.65
ord_12706,1,prod_00183,sell_00025,6836.32,1126.5
ord_12707,1,prod_00379,sell_00176,2028.64,108.6
ord_12708,1,prod_00362,sell_00124,362.17,140.91
ord_12709,1,prod_00584,sell_00057,656.24,136.65
ord_12709,2,prod_00015,sell_00060,1544.69,154.63
ord_12710,1,prod_00155,sell_00103,777.54,91.95
ord_12711,1,prod_00391,sell_00116,543.48,143.07
ord_12711,2,prod_00338,sell_00144,1254.37,165.75
ord_12712,1,prod_00501,sell_00008,326.98,155.94
ord_12713,1,prod_00507,sell_00029,664.28,134.88
ord_12714,1,prod_00456,sell_00132,100.57,105.9
ord_12714,2,prod_00026,sell_00121,885.27,153.69
ord_12714,3,prod_00513,sell_00100,1093.43,75.21
ord_12715,1,prod_00074,sell_00116,4863.27,254.62
ord_12715,2,prod_00558,sell_00098,777.35,139.81
ord_12715,3,prod_00036,sell_00073,1070.5,158.52
ord_12716,1,prod_00334,sell_00052,1085.44,141.63
ord_12717,1,prod_00249,sell_00120,2006.25,126.42
ord_12718,1,prod_00437,sell_00133,850.15,118.68
ord_12719,1,prod_00459,sell_00002,874.9,95.46
ord_12720,1,prod_00022,sell_00124,485.8,99.24
ord_12721,1,prod_00112,sell_00135,8023.56,231.72
ord_12722,1,prod_00404,sell_00079,1787.93,106.26
ord_12723,1,prod_00114,sell_00162,651.02,97.98
ord_12723,2,prod_00015,sell_00060,1563.76,114.54
ord_12724,1,prod_00538,sell_00061,579.56,123.99
ord_12725,1,prod_00000,sell_00145,1057.16,124.98
ord_12726,1,prod_00542,sell_00149,1998.02,121.65
ord_12727,1,prod_00323,sell_00108,5183.06,227.76
ord_12727,2,prod_00045,sell_00132,1365.23,97.98
ord_12728,1,prod_00518,sell_00155,620.26,126.33
ord_12729,1,prod_00233,sell_00043,6381.87,170.07
ord_12730,1,prod_00448,sell_00133,1050.39,105.81
ord_12730,2,prod_00155,sell_00103,669.32,91.95
ord_12730,3,prod_00482,sell_00010,818.9,88.53
ord_12731,1,prod_00446,sell_00174,294.46,151.8
ord_12732,1,prod_00440,sell_00163,8952.7,223.53
ord_12733,1,prod_00405,sell_00118,511.49,99.51
ord_12734,1,prod_00152,sell_00021,330.51,98.07
ord_12734,2,prod_00195,sell_00008,4947.63,1147.74
ord_12735,1,prod_00575,sell_00020,1244.13,102.66
ord_12736,1,prod_00069,sell_00107,323.84,118.41
ord_12736,2,prod_00188,sell_00010,754.65,119.31
ord_12737,1,prod_00427,sell_00024,5046.43,238.2
ord_12738,1,prod_00541,sell_00019,355.12,64.5
ord_12738,2,prod_00003,sell_00127,751.76,119.67
ord_12738,3,prod_00452,sell_00047,1043.43,123.54
ord_12739,1,prod_00363,sell_00179,6915.11,1212.36
ord_12740,1,prod_00278,sell_00158,2028.43,122.19
ord_12741,1,prod_00292,sell_00119,6832.55,272.31
ord_12742,1,prod_00109,sell_00139,980.93,177.84
ord_12742,2,prod_00475,sell_00073,8499.69,303.59
ord_12743,1,prod_00572,sell_00170,4739.53,204.27
ord_12744,1,prod_00026,sell_00121,804.78,153.69
ord_12745,1,prod_00421,sell_00176,433.53,116.79
ord_12746,1,prod_00335,sell_00015,1630.82,110.94
ord_12746,2,prod_00521,sell_00129,5604.42,1140.27
ord_12747,1,prod_00550,sell_00157,2094.81,240.16
ord_12747,2,prod_00431,sell_00035,651.49,112.1
ord_12748,1,prod_00455,sell_00132,1402.72,139.11
ord_12748,2,prod_00470,sell_00059,662.75,77.91
ord_12748,3,prod_00495,sell_00128,1244.79,82.05
ord_12749,1,prod_00345,sell_00146,627.43,164.85
ord_12749,2,prod_00464,sell_00176,1298.81,91.68
ord_12750,1,prod_00069,sell_00107,293.37,118.41
ord_12751,1,prod_00574,sell_00168,6621.27,233.88
ord_12752,1,prod_00534,sell_00064,8591.74,203.1
ord_12752,2,prod_00126,sell_00039,4849.68,206.52
ord_12752,3,prod_00306,sell_00167,611.47,97.26
ord_12753,1,prod_00186,sell_00025,264.51,97.62
ord_12754,1,prod_00150,sell_00111,1470.76,64.5
ord_12755,1,prod_00004,sell_00092,867.53,123.81
ord_12755,2,prod_00591,sell_00103,1413.03,95.82
ord_12755,3,prod_00179,sell_00058,1856.9,103.38
ord_12756,1,prod_00492,sell_00150,8188.68,230.1
ord_12756,2,prod_00446,sell_00174,278.38,151.8
ord_12757,1,prod_00175,sell_00054,1087.1,119.4
ord_12758,1,prod_00563,sell_00142,432.22,121.47
ord_12759,1,prod_00046,sell_00040,4948.25,216.69
ord_12759,2,prod_00565,sell_00092,294.86,116.61
ord_12759,3,prod_00331,sell_00090,3935.3,236.67
ord_12760,1,prod_00104,sell_00023,1589.07,102.57
ord_12761,1,prod_00413,sell_00051,538.23,105.9
ord_12761,2,prod_00578,sell_00018,256.94,87.81
ord_12761,3,prod_00165,sell_00045,1179.27,158.91
ord_12762,1,prod_00360,sell_00125,981.06,128.85
ord_12763,1,prod_00075,sell_00074,612.71,133.62
ord_12764,1,prod_00304,sell_00036,5797.28,250.71
ord_12764,2,prod_00110,sell_00146,4788.86,229.74
ord_12765,1,prod_00234,sell_00090,624.35,157.92
ord_12765,2,prod_00455,sell_00132,1304.67,139.11
ord_12766,1,prod_00377,sell_00177,760.78,106.17
ord_12766,2,prod_00390,sell_00066,1018.46,64.5
ord_12767,1,prod_00304,sell_00036,7202.95,250.71
ord_12767,2,prod_00567,sell_00002,586.13,142.89
ord_12768,1,prod_00002,sell_00135,4953.12,229.29
ord_12768,2,prod_00241,sell_00167,580.01,155.49
ord_12769,1,prod_00113,sell_00125,2028.45,138.96
ord_12769,2,prod_00268,sell_00023,7544.95,1587.48
ord_12770,1,prod_00550,sell_00157,2004.76,177.9
ord_12770,2,prod_00361,sell_00167,244.95,156.48
ord_12771,1,prod_00378,sell_00014,1691.84,129.39
ord_12771,2,prod_00211,sell_00030,4673.6,200.58
ord_12771,3,prod_00488,sell_00020,1594.17,123.81
ord_12772,1,prod_00578,sell_00018,227.9,87.81
ord_12772,2,prod_00278,sell_00158,1873.27,122.19
ord_12773,1,prod_00189,sell_00143,2997.33,186.83
ord_12773,2,prod_00044,sell_00062,2727.11,123.65
ord_12773,3,prod_00105,sell_00157,155.12,190.96
ord_12774,1,prod_00199,sell_00141,514.96,89.16
ord_12774,2,prod_00240,sell_00093,5593.36,279.6
ord_12775,1,prod_00349,sell_00121,1529.48,94.74
ord_12775,2,prod_00491,sell_00137,489.07,127.77
ord_12775,3,prod_00300,sell_00048,921.57,116.07
ord_12776,1,prod_00471,sell_00064,764.89,159.98
ord_12777,1,prod_00051,sell_00056,238.49,139.47
ord_12777,2,prod_00514,sell_00025,1035.72,118.05
ord_12777,3,prod_00308,sell_00022,8298.47,227.13
ord_12778,1,prod_00183,sell_00025,6900.54,1126.5
ord_12778,2,prod_00220,sell_00007,734.23,87.45
ord_12779,1,prod_00095,sell_00071,2242.81,100.05
ord_12779,2,prod_00293,sell_00159,5578.0,226.14
ord_12779,3,prod_00310,sell_00058,252.19,164.04
ord_12780,1,prod_00086,sell_00178,582.47,109.59
ord_12781,1,prod_00082,sell_00124,320.11,126.33
ord_12781,2,prod_00290,sell_00111,1350.71,113.37
ord_12781,3,prod_00597,sell_00114,7880.7,212.55
ord_12782,1,prod_00535,sell_00160,86.18,87.08
ord_12783,1,prod_00121,sell_00116,940.42,102.3
ord_12783,2,prod_00529,sell_00166,1988.23,132.18
ord_12784,1,prod_00154,sell_00163,1019.75,92.94
ord_12785,1,prod_00596,sell_00154,1276.37,242.88
ord_12785,2,prod_00406,sell_00083,1198.39,155.49
ord_12786,1,prod_00508,sell_00098,11281.03,1108.95
ord_12787,1,prod_00433,sell_00049,1185.1,69.9
ord_12787,2,prod_00452,sell_00047,1151.97,123.54
ord_12787,3,prod_00001,sell_00076,680.26,67.02
ord_12788,1,prod_00353,sell_00151,8538.57,229.29
ord_12789,1,prod_00256,sell_00153,408.38,112.38
ord_12789,2,prod_00489,sell_00033,2104.7,152.07
ord_12790,1,prod_00030,sell_00105,2943.93,113.01
ord_12791,1,prod_00325,sell_00158,476.2,176.13
ord_12791,2,prod_00468,sell_00066,679.13,180.27
ord_12792,1,prod_00433,sell_00049,944.18,69.9
ord_12792,2,prod_00298,sell_00020,1245.5,64.5
ord_12793,1,prod_00592,sell_00084,1254.69,180.96
ord_12793,2,prod_00485,sell_00134,5207.5,207.33
ord_12794,1,prod_00399,sell_00139,1552.93,150.01
ord_12795,1,prod_00294,sell_00051,840.87,143.07
ord_12796,1,prod_00261,sell_00174,2202.48,67.74
ord_12797,1,prod_00283,sell_00034,464.45,130.74
ord_12798,1,prod_00291,sell_00170,1178.92,86.28
ord_12798,2,prod_00422,sell_00109,1138.01,127.41
ord_12799,1,prod_00279,sell_00056,290.7,166.11
ord_12799,2,prod_00314,sell_00104,262.48,113.55
ord_12800,1,prod_00306,sell_00167,584.66,97.26
ord_12800,2,prod_00346,sell_00098,967.23,120.84
ord_12801,1,prod_00217,sell_00016,1420.96,109.05
ord_12802,1,prod_00358,sell_00092,929.55,128.4
ord_12802,2,prod_00033,sell_00023,1449.63,117.51
ord_12802,3,prod_00461,sell_00058,1735.57,79.8
ord_12803,1,prod_00300,sell_00048,993.41,116.07
ord_12804,1,prod_00060,sell_00025,332.31,104.91
ord_12804,2,prod_00424,sell_00043,1552.74,130.56
ord_12805,1,prod_00116,sell_00166,5874.36,282.81
ord_12806,1,prod_00138,sell_00142,1566.71,64.5
ord_12806,2,prod_00205,sell_00049,13721.76,203.37
ord_12806,3,prod_00538,sell_00061,514.05,123.99
ord_12807,1,prod_00540,sell_00120,1513.5,124.8
ord_12807,2,prod_00389,sell_00040,572.63,154.14
ord_12808,1,prod_00356,sell_00119,766.54,69.27
ord_12809,1,prod_00001,sell_00076,675.33,90.48
ord_12810,1,prod_00049,sell_00158,479.31,85.47
ord_12811,1,prod_00360,sell_00125,1161.38,128.85
ord_12812,1,prod_00420,sell_00078,7080.82,232.71
ord_12812,2,prod_00072,sell_00047,7843.26,202.74
ord_12812,3,prod_00418,sell_00121,6416.77,1150.08
ord_12813,1,prod_00018,sell_00118,789.98,145.14
ord_12814,1,prod_00079,sell_00166,7928.43,1141.71
ord_12814,2,prod_00271,sell_00110,2504.41,170.79
ord_12815,1,prod_00102,sell_00088,1563.65,134.61
ord_12816,1,prod_00050,sell_00141,2242.39,148.92
ord_12816,2,prod_00250,sell_00118,700.27,109.14
ord_12817,1,prod_00174,sell_00111,8278.91,264.3
ord_12818,1,prod_00402,sell_00057,815.9,154.32
ord_12818,2,prod_00285,sell_00144,504.22,91.14
ord_12818,3,prod_00327,sell_00011,1713.25,132.27
ord_12819,1,prod_00244,sell_00163,1119.57,116.7
ord_12820,1,prod_00309,sell_00110,594.43,110.76
ord_12821,1,prod_00460,sell_00061,1779.33,148.29
ord_12821,2,prod_00138,sell_00142,1445.06,64.5
ord_12822,1,prod_00009,sell_00115,453.34,195.7
ord_12822,2,prod_00319,sell_00142,697.38,199.46
ord_12823,1,prod_00014,sell_00175,371.32,120.93
ord_12824,1,prod_00143,sell_00014,6625.54,231.45
ord_12824,2,prod_00167,sell_00138,5845.96,251.7
ord_12824,3,prod_00332,sell_00093,6267.49,235.32
ord_12825,1,prod_00455,sell_00132,1391.83,139.11
ord_12826,1,prod_00405,sell_00118,597.5,134.34
ord_12827,1,prod_00439,sell_00129,1674.23,127.86
ord_12827,2,prod_00023,sell_00080,7766.65,1155.57
ord_12827,3,prod_00550,sell_00157,1822.78,177.9
ord_12828,1,prod_00224,sell_00043,936.74,109.86
ord_12828,2,prod_00438,sell_00166,5966.85,202.83
ord_12829,1,prod_00512,sell_00106,10134.41,213.0
ord_12829,2,prod_00034,sell_00136,737.28,109.23
ord_12830,1,prod_00512,sell_00106,8979.59,213.0
ord_12830,2,prod_00185,sell_00005,6803.5,254.49
ord_12831,1,prod_00182,sell_00092,6897.58,186.63
ord_12831,2,prod_00239,sell_00018,540.53,122.46
ord_12831,3,prod_00258,sell_00060,966.93,68.55
ord_12832,1,prod_00555,sell_00062,425.62,101.76
ord_12832,2,prod_00464,sell_00176,1528.64,91.68
ord_12833,1,prod_00507,sell_00029,565.28,134.88
ord_12834,1,prod_00141,sell_00164,2018.82,111.03
ord_12834,2,prod_00123,sell_00022,1963.37,138.21
ord_12834,3,prod_00070,sell_00142,2771.07,110.31
ord_12835,1,prod_00329,sell_00099,7380.15,262.41
ord_12835,2,prod_00424,sell_00043,1665.36,130.56
ord_12836,1,prod_00210,sell_00073,226.55,104.19
ord_12836,2,prod_00542,sell_00149,1729.11,121.65
ord_12836,3,prod_00121,sell_00116,816.11,102.3
ord_12837,1,prod_00471,sell_00064,804.2,118.5
ord_12838,1,prod_00006,sell_00174,540.3,208.45
ord_12839,1,prod_00322,sell_00165,2099.23,125.88
ord_12839,2,prod_00446,sell_00174,261.49,151.8
ord_12839,3,prod_00593,sell_00129,934.23,134.61
ord_12840,1,prod_00431,sell_00035,652.53,83.04
ord_12840,2,prod_00435,sell_00094,6517.48,211.65
ord_12841,1,prod_00326,sell_00027,1130.64,121.02
ord_12842,1,prod_00528,sell_00039,6461.57,271.32
ord_12842,2,prod_00277,sell_00111,1086.93,94.74
ord_12843,1,prod_00392,sell_00154,405.92,90.87
ord_12844,1,prod_00096,sell_00047,3638.75,311.73
ord_12844,2,prod_00082,sell_00124,312.72,170.55
ord_12845,1,prod_00595,sell_00022,428.52,119.04
ord_12845,2,prod_00302,sell_00131,176.61,80.25
ord_12846,1,prod_00298,sell_00020,1183.24,87.08
ord_12846,2,prod_00478,sell_00032,619.29,155.84
ord_12847,1,prod_00493,sell_00099,4916.07,205.17
ord_12847,2,prod_00564,sell_00034,315.85,110.94
ord_12848,1,prod_00552,sell_00179,955.36,107.43
ord_12848,2,prod_00393,sell_00013,526.95,140.37
ord_12849,1,prod_00548,sell_00007,405.4,121.02
ord_12850,1,prod_00299,sell_00038,9405.52,1173.84
ord_12850,2,prod_00127,sell_00110,1529.28,119.58
ord_12851,1,prod_00483,sell_00176,7299.69,264.21
ord_12852,1,prod_00504,sell_00123,11188.6,1179.15
ord_12853,1,prod_00024,sell_00106,998.29,116.43
ord_12853,2,prod_00197,sell_00084,7441.03,1170.78
ord_12853,3,prod_00069,sell_00107,389.77,118.41
ord_12854,1,prod_00044,sell_00062,2886.19,91.59
ord_12855,1,prod_00081,sell_00101,98.83,64.5
ord_12856,1,prod_00186,sell_00025,253.66,97.62
ord_12857,1,prod_00334,sell_00052,1083.56,141.63
ord_12857,2,prod_00244,sell_00163,1059.71,116.7
ord_12857,3,prod_00193,sell_00151,475.1,107.7
ord_12858,1,prod_00553,sell_00059,553.25,86.01
ord_12858,2,prod_00158,sell_00154,439.53,92.76
ord_12858,3,prod_00316,sell_00147,6164.11,229.83
ord_12859,1,prod_00113,sell_00125,1798.97,138.96
ord_12859,2,prod_00478,sell_00032,645.55,155.84
ord_12860,1,prod_00180,sell_00165,695.08,84.3
ord_12861,1,prod_00097,sell_00125,681.58,140.19
ord_12861,2,prod_00533,sell_00150,1465.38,98.61
ord_12862,1,prod_00414,sell_00056,335.26,99.15
ord_12862,2,prod_00137,sell_00131,1010.4,100.14
ord_12863,1,prod_00578,sell_00018,248.91,87.81
ord_12863,2,prod_00074,sell_00116,5034.83,188.61
ord_12864,1,prod_00558,sell_00098,835.69,103.56
ord_12864,2,prod_00529,sell_00166,1894.89,132.18
ord_12865,1,prod_00156,sell_00057,1938.15,114.99
ord_12865,2,prod_00362,sell_00124,365.71,140.91
ord_12866,1,prod_00155,sell_00103,784.53,91.95
ord_12867,1,prod_00507,sell_00029,710.97,134.88
ord_12868,1,prod_00113,sell_00125,2030.56,102.93
ord_12868,2,prod_00148,sell_00097,10139.61,192.12
ord_12869,1,prod_00142,sell_00078,5817.23,206.97
