order_id,payment_type,payment_installments,payment_value
ord_17977,upi,1,8064.16
ord_17978,credit_card,1,1418.62
ord_17979,credit_card,4,9137.17
ord_17980,upi,1,1457.2
ord_17981,upi,1,468.01
ord_17982,upi,1,6860.61
ord_17983,debit_card,1,1831.85
ord_17984,debit_card,1,4060.34
ord_17985,upi,1,997.7
ord_17986,upi,1,4920.63
ord_17987,credit_card,5,7334.5
ord_17988,upi,1,1042.4
ord_17989,debit_card,1,358.91
ord_17990,credit_card,3,2127.94
ord_17991,upi,1,8939.81
ord_17992,credit_card,2,502.67
ord_17993,cod,1,3075.68
ord_17994,credit_card,6,1983.52
ord_17995,upi,1,2697.84
ord_17996,debit_card,1,5293.46
ord_17997,cod,1,14996.11
ord_17998,debit_card,1,1623.9
ord_17999,credit_card,3,1157.31
ord_18000,credit_card,6,4032.68
ord_18001,upi,1,12144.59
ord_18002,wallet,1,737.19
ord_18003,wallet,1,1397.81
ord_18004,debit_card,1,15886.84
ord_18005,debit_card,1,871.59
ord_18006,cod,1,4153.71
ord_18007,cod,1,673.1
ord_18008,cod,1,7926.9
ord_18009,cod,1,1559.18
ord_18010,upi,1,1551.36
ord_18011,wallet,1,1665.04
ord_18012,credit_card,2,1850.15
ord_18013,credit_card,1,7788.33
ord_18014,credit_card,6,10151.79
ord_18015,upi,1,9437.13
ord_18016,wallet,1,6339.98
ord_18017,debit_card,1,11927.03
ord_18018,upi,1,2243.75
ord_18019,cod,1,1112.36
ord_18020,debit_card,1,1322.06
ord_18021,upi,1,10384.52
ord_18022,upi,1,1152.79
ord_18023,wallet,1,17125.02
ord_18024,wallet,1,8106.78
ord_18025,upi,1,13802.68
ord_18026,credit_card,1,502.54
ord_18027,credit_card,3,12111.92
ord_18028,wallet,1,2327.12
ord_18029,credit_card,2,1294.02
ord_18030,credit_card,1,2388.6
ord_18031,credit_card,2,601.7
ord_18032,credit_card,2,1936.98
ord_18033,upi,1,2745.06
ord_18034,upi,1,7616.09
ord_18035,credit_card,6,876.43
ord_18036,upi,1,908.64
ord_18037,upi,1,543.41
ord_18038,upi,1,2079.93
ord_18039,wallet,1,2142.65
ord_18040,upi,1,4572.76
ord_18041,debit_card,1,729.28
ord_18042,credit_card,5,4218.37
ord_18043,credit_card,3,284.53
ord_18044,cod,1,10630.95
ord_18045,credit_card,5,6703.43
ord_18046,upi,1,5717.65
ord_18047,upi,1,298.53
ord_18048,upi,1,6892.63
ord_18049,credit_card,1,446.07
ord_18050,credit_card,2,394.71
ord_18051,cod,1,9746.98
ord_18052,wallet,1,2572.73
ord_18053,credit_card,6,1733.75
ord_18054,credit_card,4,2179.04
ord_18055,upi,1,520.79
ord_18056,upi,1,12468.1
ord_18057,credit_card,6,7722.13
ord_18058,upi,1,9535.46
ord_18059,cod,1,16362.79
ord_18060,credit_card,4,6408.77
ord_18061,cod,1,1041.38
ord_18062,credit_card,2,579.75
ord_18063,upi,1,10220.44
ord_18064,upi,1,479.75
ord_18065,credit_card,3,742.92
ord_18066,upi,1,1864.83
ord_18067,credit_card,5,9482.54
ord_18068,upi,1,1980.23
ord_18069,credit_card,3,1164.68
ord_18070,upi,1,1457.86
ord_18071,upi,1,2595.23
ord_18072,cod,1,8547.05
ord_18073,upi,1,4159.71
ord_18074,upi,1,7053.01
ord_18075,credit_card,4,14340.87
ord_18076,upi,1,2290.07
ord_18077,credit_card,4,3965.43
ord_18078,upi,1,537.32
ord_18079,cod,1,8715.67
ord_18080,credit_card,4,1431.25
ord_18081,upi,1,1825.28
ord_18082,upi,1,2847.32
ord_18083,credit_card,4,2305.5
ord_18084,upi,1,13240.81
ord_18085,debit_card,1,1970.86
ord_18086,upi,1,1125.46
ord_18087,wallet,1,15524.83
ord_18088,upi,1,708.42
ord_18089,debit_card,1,3134.01
ord_18090,cod,1,7893.18
ord_18091,credit_card,4,1146.38
ord_18092,upi,1,3509.76
ord_18093,upi,1,897.94
ord_18094,upi,1,1579.27
ord_18095,upi,1,484.39
ord_18096,upi,1,2415.91
ord_18097,debit_card,1,1203.31
ord_18098,credit_card,2,9965.73
ord_18099,upi,1,9728.1
ord_18100,wallet,1,4713.91
ord_18101,wallet,1,1541.29
ord_18102,upi,1,460.08
ord_18103,debit_card,1,730.68
ord_18104,upi,1,16541.57
ord_18105,cod,1,580.72
ord_18106,upi,1,940.99
ord_18107,credit_card,6,1922.95
ord_18108,credit_card,1,2908.33
ord_18109,wallet,1,23927.68
ord_18110,wallet,1,205.22
ord_18111,upi,1,403.89
ord_18112,credit_card,6,1119.03
ord_18113,cod,1,1579.09
ord_18114,credit_card,3,2102.24
ord_18115,upi,1,19923.29
ord_18116,wallet,1,10243.56
ord_18117,cod,1,620.13
ord_18118,wallet,1,2665.08
ord_18119,debit_card,1,1350.41
ord_18120,upi,1,17204.61
ord_18121,credit_card,2,1083.08
ord_18122,upi,1,146.46
ord_18123,debit_card,1,5332.38
ord_18124,upi,1,1356.41
ord_18125,credit_card,3,1614.13
ord_18126,upi,1,2581.92
ord_18127,credit_card,6,2832.47
ord_18128,debit_card,1,1294.24
ord_18129,credit_card,4,982.44
ord_18130,cod,1,3606.5
ord_18131,credit_card,2,3518.41
ord_18132,cod,1,1305.81
ord_18133,upi,1,1894.73
ord_18134,credit_card,1,7486.28
ord_18135,upi,1,4828.75
ord_18136,cod,1,401.43
ord_18137,wallet,1,8032.33
ord_18138,upi,1,9091.02
ord_18139,credit_card,4,1842.23
ord_18140,cod,1,7956.74
ord_18141,upi,1,918.97
ord_18142,upi,1,1051.01
ord_18143,wallet,1,4439.28
ord_18144,cod,1,1202.59
ord_18145,credit_card,1,306.55
ord_18146,credit_card,6,235.72
ord_18147,debit_card,1,8688.43
ord_18148,upi,1,2243.11
ord_18149,upi,1,1154.95
ord_18150,cod,1,1307.94
ord_18151,wallet,1,9968.47
ord_18152,wallet,1,4469.85
ord_18153,upi,1,764.94
ord_18154,credit_card,1,6836.52
ord_18155,credit_card,1,1021.38
ord_18156,upi,1,3349.9
ord_18157,credit_card,3,6234.62
ord_18158,upi,1,24474.17
ord_18159,upi,1,2229.77
ord_18160,upi,1,2289.73
ord_18161,wallet,1,1038.07
ord_18162,credit_card,6,8951.2
ord_18163,credit_card,6,405.17
ord_18164,upi,1,7565.56
ord_18165,upi,1,1820.34
ord_18166,upi,1,8585.55
ord_18167,credit_card,5,6968.03
ord_18168,debit_card,1,3256.53
ord_18169,upi,1,1179.52
ord_18170,wallet,1,10703.88
ord_18171,upi,1,14092.19
ord_18172,debit_card,1,6200.69
ord_18173,upi,1,285.61
ord_18174,credit_card,2,7316.58
ord_18175,wallet,1,2947.66
ord_18176,debit_card,1,2845.86
ord_18177,cod,1,1275.84
ord_18178,upi,1,2457.5
ord_18179,wallet,1,1300.85
ord_18180,upi,1,839.34
ord_18181,credit_card,6,14501.61
ord_18182,debit_card,1,2633.62
ord_18183,credit_card,1,815.57
ord_18184,upi,1,10421.39
ord_18185,upi,1,5463.52
ord_18186,upi,1,2529.36
ord_18187,upi,1,1543.55
ord_18188,upi,1,717.68
ord_18189,cod,1,2873.74
ord_18190,credit_card,5,7924.58
ord_18191,credit_card,2,8731.98
ord_18192,upi,1,1010.99
ord_18193,credit_card,2,7833.6
ord_18194,debit_card,1,8323.51
ord_18195,upi,1,6659.82
ord_18196,upi,1,3860.16
ord_18197,upi,1,551.33
ord_18198,upi,1,10424.72
ord_18199,wallet,1,4932.88
ord_18200,upi,1,1149.75
ord_18201,upi,1,2914.6
ord_18202,cod,1,14803.85
ord_18203,debit_card,1,7527.19
ord_18204,cod,1,5850.13
ord_18205,debit_card,1,2381.87
ord_18206,credit_card,6,12068.38
ord_18207,credit_card,2,9909.48
ord_18208,upi,1,12900.13
ord_18209,wallet,1,527.69
ord_18210,debit_card,1,8137.97
ord_18211,upi,1,798.33
ord_18212,credit_card,1,8788.17
ord_18213,credit_card,3,656.83
ord_18214,upi,1,5274.95
ord_18215,credit_card,1,7480.34
ord_18216,upi,1,7975.23
ord_18217,upi,1,12519.33
ord_18218,debit_card,1,1264.83
ord_18219,credit_card,1,563.36
ord_18220,upi,1,2451.63
ord_18221,debit_card,1,8763.6
ord_18222,upi,1,13345.88
ord_18223,debit_card,1,1871.98
ord_18224,credit_card,1,10174.78
ord_18225,upi,1,1675.62
ord_18226,wallet,1,2907.07
ord_18227,credit_card,5,3121.09
ord_18228,upi,1,9111.88
ord_18229,upi,1,1924.3
ord_18230,debit_card,1,7616.59
ord_18231,debit_card,1,1843.93
ord_18232,credit_card,6,1073.71
ord_18233,upi,1,3287.99
ord_18234,upi,1,17763.38
ord_18235,debit_card,1,1395.9
ord_18236,debit_card,1,2695.86
ord_18237,wallet,1,1555.38
ord_18238,upi,1,7949.71
ord_18239,credit_card,3,8971.36
ord_18240,upi,1,9250.54
ord_18241,credit_card,2,8568.72
ord_18242,upi,1,8941.0
ord_18243,upi,1,248.58
ord_18244,credit_card,3,2680.43
ord_18245,credit_card,6,6299.15
ord_18246,upi,1,811.98
ord_18247,upi,1,3247.5
ord_18248,upi,1,1789.59
ord_18249,debit_card,1,12821.85
ord_18250,upi,1,8145.94
ord_18251,credit_card,4,2516.9
ord_18252,credit_card,5,1138.9
ord_18253,credit_card,5,517.29
ord_18254,credit_card,2,4187.73
ord_18255,upi,1,2668.22
ord_18256,upi,1,492.19
ord_18257,upi,1,6603.05
ord_18258,wallet,1,4968.13
ord_18259,cod,1,1751.3
ord_18260,debit_card,1,2551.78
ord_18261,credit_card,3,1231.45
ord_18262,wallet,1,1357.8
ord_18263,cod,1,333.46
ord_18264,credit_card,6,2595.35
ord_18265,cod,1,18517.1
ord_18266,upi,1,8231.83
ord_18267,upi,1,1442.85
ord_18268,upi,1,1142.6
ord_18269,cod,1,1031.8
ord_18270,upi,1,165.86
ord_18271,cod,1,6853.74
ord_18272,upi,1,10048.86
ord_18273,upi,1,3962.84
ord_18274,credit_card,2,376.96
ord_18275,cod,1,2266.22
ord_18276,debit_card,1,7356.59
ord_18277,cod,1,635.32
ord_18278,credit_card,4,9228.63
ord_18279,upi,1,7461.99
ord_18280,upi,1,9081.47
ord_18281,credit_card,4,10104.39
ord_18282,credit_card,3,306.1
ord_18283,credit_card,1,8915.74
ord_18284,upi,1,5642.84
ord_18285,debit_card,1,1324.46
ord_18286,cod,1,243.42
ord_18287,wallet,1,2444.03
ord_18288,credit_card,1,1250.97
ord_18289,credit_card,3,1259.97
ord_18290,upi,1,641.42
ord_18291,cod,1,1794.86
ord_18292,upi,1,8582.04
ord_18293,credit_card,6,1638.82
ord_18294,debit_card,1,1005.63
ord_18295,upi,1,5783.62
ord_18296,cod,1,7358.94
ord_18297,credit_card,4,609.42
ord_18298,credit_card,5,1067.43
ord_18299,upi,1,8642.73
ord_18300,upi,1,527.71
ord_18301,upi,1,5577.07
ord_18302,credit_card,1,9814.75
ord_18303,upi,1,694.94
ord_18304,credit_card,1,399.15
ord_18305,debit_card,1,1536.4
ord_18306,credit_card,2,7045.28
ord_18307,debit_card,1,501.8
ord_18308,cod,1,7684.65
ord_18309,upi,1,1797.14
ord_18310,cod,1,2365.15
ord_18311,upi,1,1375.77
ord_18312,debit_card,1,8449.41
ord_18313,upi,1,1161.7
ord_18314,debit_card,1,1690.31
ord_18315,cod,1,8810.14
ord_18316,credit_card,2,14531.02
ord_18317,credit_card,2,4257.68
ord_18318,credit_card,3,1254.4
ord_18319,upi,1,5037.63
ord_18320,credit_card,6,5484.73
ord_18321,upi,1,6277.22
ord_18322,upi,1,10860.1
ord_18323,cod,1,3396.69
ord_18324,debit_card,1,7861.33
ord_18325,wallet,1,5544.59
ord_18326,upi,1,1612.04
ord_18327,upi,1,1201.1
ord_18328,upi,1,497.8
ord_18329,upi,1,1484.07
ord_18330,upi,1,6194.3
ord_18331,upi,1,7837.23
ord_18332,upi,1,748.27
ord_18333,upi,1,441.85
ord_18334,wallet,1,9822.27
ord_18335,upi,1,8702.19
ord_18336,credit_card,2,7547.13
ord_18337,cod,1,6543.13
ord_18338,upi,1,5052.96
ord_18339,credit_card,2,2478.58
ord_18340,upi,1,514.61
ord_18341,debit_card,1,1435.61
ord_18342,credit_card,2,12170.03
ord_18343,upi,1,17671.96
ord_18344,wallet,1,1736.59
ord_18345,upi,1,1120.6
ord_18346,cod,1,1226.72
ord_18347,upi,1,11898.63
ord_18348,debit_card,1,686.04
ord_18349,cod,1,8594.71
ord_18350,debit_card,1,665.78
ord_18351,wallet,1,8788.13
ord_18352,credit_card,5,18938.03
ord_18353,credit_card,3,2002.5
ord_18354,credit_card,1,1403.82
ord_18355,wallet,1,6611.1
ord_18356,credit_card,6,547.19
ord_18357,cod,1,8766.06
ord_18358,debit_card,1,1540.99
ord_18359,upi,1,529.1
ord_18360,wallet,1,460.56
ord_18361,credit_card,4,4630.78
ord_18362,credit_card,3,1057.64
ord_18363,cod,1,7593.0
ord_18364,debit_card,1,2827.27
ord_18365,credit_card,2,6789.45
ord_18366,credit_card,1,1126.95
ord_18367,wallet,1,4031.12
ord_18368,credit_card,2,813.71
ord_18369,credit_card,4,3496.77
ord_18370,credit_card,2,1914.44
ord_18371,wallet,1,11752.38
ord_18372,upi,1,2220.93
ord_18373,upi,1,395.02
ord_18374,credit_card,2,9362.03
ord_18375,wallet,1,807.03
ord_18376,cod,1,7180.45
ord_18377,credit_card,4,7663.47
ord_18378,upi,1,8577.8
ord_18379,credit_card,5,5476.92
ord_18380,cod,1,2298.4
ord_18381,debit_card,1,1210.5
ord_18382,debit_card,1,1507.48
ord_18383,cod,1,7962.28
ord_18384,cod,1,437.97
ord_18385,upi,1,1252.35
ord_18386,upi,1,13668.67
ord_18387,wallet,1,350.25
ord_18388,debit_card,1,3370.45
ord_18389,wallet,1,8933.72
ord_18390,credit_card,2,1770.7
ord_18391,credit_card,5,11033.84
ord_18392,upi,1,9183.73
ord_18393,credit_card,2,6606.98
ord_18394,credit_card,5,946.22
ord_18395,credit_card,1,4481.77
ord_18396,upi,1,4123.74
ord_18397,debit_card,1,8309.11
ord_18398,upi,1,6061.19
ord_18399,upi,1,6597.71
ord_18400,cod,1,1830.64
ord_18401,upi,1,594.08
ord_18402,debit_card,1,7577.76
ord_18403,cod,1,637.25
ord_18404,upi,1,809.75
ord_18405,upi,1,1117.44
ord_18406,upi,1,12544.39
ord_18407,upi,1,3994.6
ord_18408,wallet,1,10651.32
ord_18409,credit_card,4,555.25
ord_18410,debit_card,1,15271.04
ord_18411,upi,1,2121.01
ord_18412,debit_card,1,7157.82
ord_18413,credit_card,5,9096.96
ord_18414,upi,1,10064.19
ord_18415,credit_card,4,7258.94
ord_18416,cod,1,7007.06
ord_18417,debit_card,1,2124.43
ord_18418,upi,1,6750.59
ord_18419,upi,1,1394.48
ord_18420,credit_card,6,10962.01
ord_18421,cod,1,528.09
ord_18422,debit_card,1,6065.26
ord_18423,cod,1,11542.87
ord_18424,wallet,1,417.62
ord_18425,credit_card,1,8295.82
ord_18426,upi,1,6906.17
ord_18427,upi,1,1937.8
ord_18428,credit_card,6,656.07
ord_18429,credit_card,5,2959.69
ord_18430,upi,1,2257.48
ord_18431,debit_card,1,1921.02
ord_18432,credit_card,4,2214.11
ord_18433,credit_card,4,1830.08
ord_18434,cod,1,1561.03
ord_18435,debit_card,1,9493.72
ord_18436,wallet,1,604.13
ord_18437,credit_card,2,3028.46
ord_18438,cod,1,2622.33
ord_18439,credit_card,1,13750.37
ord_18440,upi,1,1519.03
ord_18441,debit_card,1,5425.61
ord_18442,credit_card,1,9111.48
ord_18443,credit_card,3,2897.61
ord_18444,credit_card,5,4283.71
ord_18445,upi,1,507.28
ord_18446,upi,1,5149.09
ord_18447,credit_card,1,932.94
ord_18448,cod,1,1609.05
ord_18449,upi,1,6736.75
ord_18450,credit_card,2,2110.79
ord_18451,upi,1,1468.41
ord_18452,debit_card,1,12234.01
ord_18453,upi,1,7491.98
ord_18454,debit_card,1,776.22
ord_18455,wallet,1,4715.52
ord_18456,upi,1,1168.61
ord_18457,credit_card,3,806.69
ord_18458,upi,1,4379.52
ord_18459,credit_card,2,1399.47
ord_18460,upi,1,988.98
ord_18461,upi,1,5281.75
ord_18462,credit_card,5,3113.3
ord_18463,credit_card,4,1793.25
ord_18464,cod,1,5696.33
ord_18465,upi,1,16849.63
ord_18466,credit_card,6,1693.22
ord_18467,upi,1,7392.4
ord_18468,debit_card,1,5753.86
ord_18469,cod,1,3411.2
ord_18470,credit_card,5,3843.87
ord_18471,upi,1,3212.52
ord_18472,credit_card,4,2230.7
ord_18473,cod,1,2286.4
ord_18474,credit_card,1,3203.93
ord_18475,upi,1,8647.77
ord_18476,credit_card,6,1602.61
ord_18477,debit_card,1,4578.04
ord_18478,upi,1,6055.87
ord_18479,upi,1,1227.89
ord_18480,credit_card,2,2796.69
ord_18481,credit_card,4,700.63
ord_18482,upi,1,1195.18
ord_18483,debit_card,1,1922.12
ord_18484,cod,1,19339.16
ord_18485,upi,1,3834.45
ord_18486,upi,1,2280.48
ord_18487,wallet,1,1647.4
ord_18488,upi,1,6895.46
ord_18489,wallet,1,2903.17
ord_18490,upi,1,24530.73
ord_18491,cod,1,1780.55
ord_18492,debit_card,1,825.14
ord_18493,upi,1,10999.49
ord_18494,upi,1,941.57
ord_18495,credit_card,6,4428.58
ord_18496,credit_card,6,677.93
ord_18497,debit_card,1,732.02
ord_18498,debit_card,1,497.27
ord_18499,upi,1,2098.5
ord_18500,cod,1,1187.79
ord_18501,upi,1,6565.12
ord_18502,credit_card,2,18347.27
ord_18503,wallet,1,4519.17
ord_18504,cod,1,7833.53
ord_18505,credit_card,3,509.65
ord_18506,credit_card,4,5462.2
ord_18507,upi,1,11118.57
ord_18508,wallet,1,1105.25
ord_18509,wallet,1,9034.31
ord_18510,cod,1,12072.81
ord_18511,upi,1,506.87
ord_18512,upi,1,7852.64
ord_18513,upi,1,11119.5
ord_18514,upi,1,683.06
ord_18515,upi,1,1588.41
ord_18516,cod,1,2101.06
ord_18517,cod,1,484.79
ord_18518,upi,1,12985.87
ord_18519,cod,1,926.42
ord_18520,upi,1,13495.84
ord_18521,upi,1,5767.61
ord_18522,upi,1,8691.37
ord_18523,upi,1,1181.03
ord_18524,upi,1,1419.24
ord_18525,cod,1,6665.52
ord_18526,debit_card,1,835.03
ord_18527,upi,1,1926.7
ord_18528,cod,1,10186.98
ord_18529,cod,1,9597.6
ord_18530,credit_card,1,1898.26
ord_18531,debit_card,1,7764.05
ord_18532,upi,1,482.53
ord_18533,credit_card,6,3576.44
ord_18534,upi,1,1932.38
ord_18535,debit_card,1,1451.48
ord_18536,credit_card,1,7948.72
ord_18537,upi,1,2515.09
ord_18538,wallet,1,1348.77
ord_18539,cod,1,1174.66
ord_18540,debit_card,1,16048.5
ord_18541,upi,1,6744.76
ord_18542,cod,1,796.08
ord_18543,wallet,1,1003.86
ord_18544,credit_card,1,2904.32
ord_18545,credit_card,1,2462.56
ord_18546,cod,1,2690.5
ord_18547,credit_card,3,1776.22
ord_18548,cod,1,20401.77
ord_18549,upi,1,739.48
ord_18550,upi,1,6814.01
ord_18551,upi,1,7985.15
ord_18552,debit_card,1,12436.05
ord_18553,credit_card,2,3203.69
ord_18554,cod,1,7209.63
ord_18555,cod,1,968.22
ord_18556,wallet,1,15027.49
ord_18557,cod,1,3747.73
ord_18558,credit_card,4,1127.71
ord_18559,cod,1,13799.13
ord_18560,wallet,1,11673.68
ord_18561,wallet,1,9354.52
ord_18562,credit_card,3,16829.09
ord_18563,upi,1,168.44
ord_18564,upi,1,10282.59
ord_18565,upi,1,5622.04
ord_18566,wallet,1,764.29
ord_18567,debit_card,1,1124.67
ord_18568,credit_card,4,989.42
ord_18569,upi,1,5730.51
ord_18570,credit_card,3,7134.32
ord_18571,upi,1,2151.01
ord_18572,cod,1,489.2
ord_18573,credit_card,6,8941.53
ord_18574,upi,1,796.25
ord_18575,credit_card,6,792.3
ord_18576,wallet,1,7477.86
ord_18577,cod,1,513.02
ord_18578,cod,1,1370.5
ord_18579,upi,1,6369.39
ord_18580,debit_card,1,3113.28
ord_18581,upi,1,1712.35
ord_18582,wallet,1,197.65
ord_18583,cod,1,13550.91
ord_18584,credit_card,5,9728.39
ord_18585,debit_card,1,3163.48
ord_18586,credit_card,5,3399.79
ord_18587,upi,1,8374.49
ord_18588,cod,1,14438.89
ord_18589,upi,1,8743.22
ord_18590,wallet,1,8920.01
ord_18591,debit_card,1,2854.32
ord_18592,upi,1,7965.95
ord_18593,credit_card,1,385.97
ord_18594,upi,1,7833.19
ord_18595,upi,1,2286.92
ord_18596,upi,1,1076.74
ord_18597,upi,1,1496.78
ord_18598,wallet,1,1687.9
ord_18599,cod,1,4266.15
ord_18600,upi,1,716.3
ord_18601,credit_card,2,1011.3
ord_18602,credit_card,1,14195.54
ord_18603,credit_card,6,400.2
ord_18604,debit_card,1,8681.48
ord_18605,debit_card,1,452.19
ord_18606,upi,1,7815.07
ord_18607,upi,1,8522.06
ord_18608,credit_card,6,3665.24
ord_18609,upi,1,672.68
ord_18610,credit_card,1,1738.04
ord_18611,upi,1,2276.64
ord_18612,upi,1,5453.75
ord_18613,credit_card,4,1426.81
ord_18614,credit_card,1,2352.65
ord_18615,credit_card,3,6943.24
ord_18616,credit_card,6,176.1
ord_18617,debit_card,1,14851.77
ord_18618,upi,1,475.83
ord_18619,credit_card,2,2967.46
ord_18620,credit_card,6,6533.01
ord_18621,cod,1,9150.65
ord_18622,debit_card,1,991.88
ord_18623,credit_card,1,10481.13
ord_18624,credit_card,6,647.55
ord_18625,credit_card,5,2020.33
ord_18626,upi,1,6944.09
ord_18627,credit_card,5,9954.03
ord_18628,wallet,1,13099.45
ord_18629,upi,1,1962.36
ord_18630,cod,1,711.05
ord_18631,credit_card,6,12626.74
ord_18632,debit_card,1,2152.67
ord_18633,upi,1,1188.11
ord_18634,upi,1,1519.85
ord_18635,cod,1,775.87
ord_18636,credit_card,2,4208.12
ord_18637,upi,1,1754.77
ord_18638,wallet,1,6154.12
ord_18639,wallet,1,1586.84
ord_18640,debit_card,1,426.28
ord_18641,debit_card,1,2648.38
ord_18642,wallet,1,1090.15
ord_18643,upi,1,4737.24
ord_18644,upi,1,1491.36
ord_18645,credit_card,3,469.62
ord_18646,credit_card,6,9532.56
ord_18647,credit_card,1,709.64
ord_18648,credit_card,2,12718.64
ord_18649,debit_card,1,2336.42
ord_18650,upi,1,494.47
ord_18651,upi,1,681.32
ord_18652,upi,1,18145.98
ord_18653,credit_card,1,465.25
ord_18654,cod,1,1026.21
ord_18655,credit_card,5,1065.19
ord_18656,credit_card,3,2564.02
ord_18657,cod,1,2184.83
ord_18658,cod,1,723.8
ord_18659,debit_card,1,9596.05
ord_18660,upi,1,3668.26
ord_18661,cod,1,570.32
ord_18662,wallet,1,981.17
ord_18663,credit_card,4,9913.45
ord_18664,upi,1,356.93
ord_18665,credit_card,6,10681.83
ord_18666,credit_card,5,11790.42
ord_18667,credit_card,5,391.25
ord_18668,credit_card,1,931.22
ord_18669,upi,1,1373.16
ord_18670,upi,1,787.21
ord_18671,credit_card,1,260.54
ord_18672,upi,1,16247.73
ord_18673,upi,1,1725.56
ord_18674,credit_card,6,2645.38
ord_18675,debit_card,1,1748.56
ord_18676,upi,1,1101.9
ord_18677,wallet,1,8924.35
ord_18678,upi,1,1056.12
ord_18679,cod,1,8203.9
ord_18680,upi,1,494.5
ord_18681,upi,1,1975.26
ord_18682,upi,1,2434.08
ord_18683,upi,1,15375.01
ord_18684,upi,1,941.05
ord_18685,credit_card,3,8247.9
ord_18686,cod,1,845.58
ord_18687,upi,1,7719.06
ord_18688,upi,1,8743.07
ord_18689,debit_card,1,4467.12
ord_18690,wallet,1,3167.19
ord_18691,debit_card,1,1160.49
ord_18692,credit_card,1,898.91
ord_18693,credit_card,2,311.15
ord_18694,cod,1,830.97
ord_18695,debit_card,1,1306.55
ord_18696,credit_card,5,366.17
ord_18697,debit_card,1,481.13
ord_18698,upi,1,1283.51
ord_18699,debit_card,1,1810.4
ord_18700,credit_card,3,19728.35
ord_18701,upi,1,10973.94
ord_18702,wallet,1,1102.79
ord_18703,debit_card,1,7145.71
ord_18704,wallet,1,20668.38
ord_18705,upi,1,1567.52
ord_18706,upi,1,7161.87
ord_18707,upi,1,935.47
ord_18708,upi,1,5985.75
ord_18709,credit_card,3,3059.15
ord_18710,credit_card,5,7806.16
ord_18711,upi,1,1694.13
ord_18712,cod,1,5934.02
ord_18713,upi,1,1594.69
ord_18714,upi,1,1382.6
ord_18715,upi,1,1643.43
ord_18716,upi,1,8067.09
ord_18717,cod,1,19263.35
ord_18718,wallet,1,1986.72
ord_18719,debit_card,1,1127.03
ord_18720,upi,1,8412.74
ord_18721,debit_card,1,3319.51
ord_18722,credit_card,4,7879.64
ord_18723,upi,1,8981.23
ord_18724,upi,1,1991.29
ord_18725,wallet,1,1580.04
ord_18726,upi,1,2147.25
ord_18727,upi,1,7228.84
ord_18728,credit_card,6,165.27
ord_18729,credit_card,3,4196.38
ord_18730,upi,1,1725.22
ord_18731,cod,1,3434.22
ord_18732,upi,1,1954.19
ord_18733,wallet,1,1699.41
ord_18734,credit_card,1,1691.6
ord_18735,upi,1,12041.6
ord_18736,credit_card,2,3898.53
ord_18737,wallet,1,4464.42
ord_18738,upi,1,8190.87
ord_18739,wallet,1,1184.92
ord_18740,cod,1,5600.64
ord_18741,upi,1,663.04
ord_18742,upi,1,464.39
ord_18743,credit_card,2,636.56
ord_18744,wallet,1,3732.18
ord_18745,upi,1,8271.14
ord_18746,debit_card,1,13267.61
ord_18747,cod,1,2120.2
ord_18748,upi,1,1815.09
ord_18749,credit_card,4,4701.68
ord_18750,wallet,1,1723.26
ord_18751,debit_card,1,894.04
ord_18752,wallet,1,906.53
ord_18753,upi,1,640.05
ord_18754,upi,1,20693.17
ord_18755,wallet,1,1894.64
ord_18756,upi,1,516.6
ord_18757,credit_card,5,3087.62
ord_18758,upi,1,3592.2
ord_18759,wallet,1,1445.35
ord_18760,upi,1,7137.14
ord_18761,upi,1,1433.44
ord_18762,credit_card,2,3183.64
ord_18763,upi,1,10366.95
ord_18764,cod,1,8040.06
ord_18765,credit_card,5,5601.57
ord_18766,upi,1,390.23
ord_18767,upi,1,1517.9
ord_18768,wallet,1,2124.12
ord_18769,credit_card,6,8946.91
ord_18770,credit_card,4,7598.8
ord_18771,wallet,1,6860.7
ord_18772,wallet,1,10027.49
ord_18773,upi,1,1184.01
ord_18774,upi,1,1341.14
ord_18775,upi,1,3069.61
ord_18776,upi,1,3485.7
ord_18777,credit_card,3,1085.17
ord_18778,credit_card,1,1683.22
ord_18779,credit_card,5,5214.77
ord_18780,upi,1,3942.8
ord_18781,upi,1,517.69
ord_18782,upi,1,436.84
ord_18783,upi,1,1310.07
ord_18784,upi,1,4571.88
ord_18785,credit_card,5,6770.28
ord_18786,credit_card,4,5891.94
ord_18787,upi,1,7948.38
ord_18788,wallet,1,1144.25
ord_18789,cod,1,1893.22
ord_18790,upi,1,6753.21
ord_18791,upi,1,262.8
ord_18792,upi,1,12353.99
ord_18793,credit_card,1,499.24
ord_18794,wallet,1,1072.89
ord_18795,upi,1,5886.9
ord_18796,cod,1,2210.29
ord_18797,upi,1,7344.65
ord_18798,credit_card,6,6528.83
ord_18799,credit_card,4,3457.46
ord_18800,upi,1,479.66
ord_18801,upi,1,1071.07
ord_18802,debit_card,1,208.08
ord_18803,upi,1,1498.09
ord_18804,wallet,1,807.4
ord_18805,cod,1,5051.36
ord_18806,upi,1,946.76
ord_18807,credit_card,2,1421.04
ord_18808,cod,1,8212.24
ord_18809,debit_card,1,5400.91
ord_18810,upi,1,3113.61
ord_18811,debit_card,1,1407.13
ord_18812,wallet,1,893.47
ord_18813,cod,1,4932.29
ord_18814,upi,1,4195.13
