review_id,order_id,review_score,review_creation_ts
rev_09650,ord_14420,5,2024-05-19 06:14:24.000000000
rev_09651,ord_14422,2,2025-04-23 06:28:48.000000000
rev_09652,ord_14423,2,2025-11-02 02:38:24.000000000
rev_09653,ord_14424,4,2025-07-07 09:36:00.000000000
rev_09654,ord_14425,5,2024-04-30 23:45:36.000000000
rev_09655,ord_14426,2,2024-11-25 00:28:48.000000000
rev_09656,ord_14427,5,2024-01-13 08:38:24.000000000
rev_09657,ord_14428,3,2024-07-29 15:21:36.000000000
rev_09658,ord_14429,5,2025-12-22 14:09:36.000000000
rev_09659,ord_14430,4,2025-01-14 11:45:36.000000000
rev_09660,ord_14431,3,2025-10-17 06:28:48.000000000
rev_09661,ord_14433,2,2025-10-25 16:19:12.000000000
rev_09662,ord_14435,4,2025-06-02 16:19:12.000000000
rev_09663,ord_14436,5,2024-04-20 09:36:00.000000000
rev_09664,ord_14437,5,2025-10-28 08:38:24.000000000
rev_09665,ord_14438,4,2025-10-29 15:36:00.000000000
rev_09666,ord_14439,5,2024-06-23 17:31:12.000000000
rev_09667,ord_14444,4,2024-10-08 03:21:36.000000000
rev_09668,ord_14446,5,2025-10-23 16:48:00.000000000
rev_09669,ord_14447,4,2025-10-19 18:00:00.000000000
rev_09670,ord_14452,5,2025-06-30 12:14:24.000000000
rev_09671,ord_14454,5,2024-08-16 22:04:48.000000000
rev_09672,ord_14455,4,2024-10-12 02:38:24.000000000
rev_09673,ord_14456,4,2025-10-24 00:57:36.000000000
rev_09674,ord_14458,2,2024-12-30 12:14:24.000000000
rev_09675,ord_14460,5,2025-10-13 06:57:36.000000000
rev_09676,ord_14462,5,2024-09-03 19:55:12.000000000
rev_09677,ord_14463,5,2025-05-13 18:43:12.000000000
rev_09678,ord_14464,4,2025-05-22 03:21:36.000000000
rev_09679,ord_14465,3,2024-12-01 14:38:24.000000000
rev_09680,ord_14466,1,2024-02-16 05:02:24.000000000
rev_09681,ord_14467,4,2024-10-28 22:33:36.000000000
rev_09682,ord_14468,5,2025-03-03 01:26:24.000000000
rev_09683,ord_14469,4,2025-11-30 04:48:00.000000000
rev_09684,ord_14470,2,2025-07-15 20:09:36.000000000
rev_09685,ord_14471,4,2024-04-18 03:50:24.000000000
rev_09686,ord_14472,5,2024-09-06 00:57:36.000000000
rev_09687,ord_14473,4,2025-03-04 13:12:00.000000000
rev_09688,ord_14474,5,2025-01-01 19:26:24.000000000
rev_09689,ord_14475,4,2024-01-12 17:31:12.000000000
rev_09690,ord_14476,4,2025-11-24 01:55:12.000000000
rev_09691,ord_14477,2,2025-11-09 17:45:36.000000000
rev_09692,ord_14479,4,2024-12-17 18:00:00.000000000
rev_09693,ord_14480,2,2025-09-23 13:40:47.999999999
rev_09694,ord_14486,3,2025-11-07 11:45:36.000000000
rev_09695,ord_14488,5,2025-12-28 15:50:24.000000000
rev_09696,ord_14489,5,2025-04-12 01:40:48.000000000
rev_09697,ord_14491,2,2025-01-30 19:55:12.000000000
rev_09698,ord_14492,3,2024-04-27 06:43:12.000000000
rev_09699,ord_14493,4,2025-10-31 04:33:36.000000000
rev_09700,ord_14495,4,2024-06-23 04:19:12.000000000
rev_09701,ord_14498,5,2025-02-25 07:55:12.000000000
rev_09702,ord_14499,4,2024-02-22 17:16:48.000000000
rev_09703,ord_14501,5,2024-02-13 09:07:12.000000000
rev_09704,ord_14502,5,2025-04-29 14:09:36.000000000
rev_09705,ord_14503,4,2025-05-12 00:43:12.000000000
rev_09706,ord_14504,4,2024-06-28 15:07:12.000000000
rev_09707,ord_14505,5,2025-01-01 00:14:24.000000000
rev_09708,ord_14506,5,2024-01-17 19:26:24.000000000
rev_09709,ord_14507,4,2024-08-22 17:45:36.000000000
rev_09710,ord_14508,4,2025-05-13 22:33:36.000000000
rev_09711,ord_14509,5,2024-08-22 07:40:48.000000000
rev_09712,ord_14510,4,2024-03-01 11:02:24.000000000
rev_09713,ord_14511,4,2025-06-11 23:02:24.000000000
rev_09714,ord_14512,5,2025-07-17 18:14:24.000000000
rev_09715,ord_14513,3,2025-10-11 23:31:12.000000000
rev_09716,ord_14514,5,2025-10-19 01:26:24.000000000
rev_09717,ord_14515,5,2025-02-13 03:36:00.000000000
rev_09718,ord_14516,4,2024-11-21 06:28:48.000000000
rev_09719,ord_14517,4,2025-04-28 02:52:48.000000000
rev_09720,ord_14518,2,2025-08-29 04:48:00.000000000
rev_09721,ord_14519,3,2025-01-27 14:24:00.000000000
rev_09722,ord_14520,5,2026-01-07 16:48:00.000000000
rev_09723,ord_14523,5,2025-08-29 15:07:12.000000000
rev_09724,ord_14524,5,2024-05-22 08:09:36.000000000
rev_09725,ord_14528,3,2025-05-12 08:52:48.000000000
rev_09726,ord_14530,3,2025-07-05 13:40:47.999999999
rev_09727,ord_14531,5,2024-09-15 19:26:24.000000000
rev_09728,ord_14532,3,2024-11-03 07:40:48.000000000
rev_09729,ord_14533,4,2024-04-11 20:38:24.000000000
rev_09730,ord_14535,2,2025-10-15 20:52:48.000000000
rev_09731,ord_14536,3,2024-05-07 09:36:00.000000000
rev_09732,ord_14538,3,2025-11-01 00:00:00.000000000
rev_09733,ord_14541,4,2024-01-18 13:55:12.000000000
rev_09734,ord_14544,5,2025-12-05 19:40:48.000000000
rev_09735,ord_14545,4,2024-10-13 23:16:48.000000000
rev_09736,ord_14546,4,2024-10-26 09:21:36.000000000
rev_09737,ord_14547,5,2025-09-24 01:26:24.000000000
rev_09738,ord_14548,5,2025-06-29 10:04:48.000000000
rev_09739,ord_14549,4,2025-04-28 03:07:12.000000000
rev_09740,ord_14551,5,2025-06-17 18:28:48.000000000
rev_09741,ord_14552,4,2024-03-02 15:07:12.000000000
rev_09742,ord_14553,3,2024-04-26 22:48:00.000000000
rev_09743,ord_14554,5,2024-06-08 20:38:24.000000000
rev_09744,ord_14555,3,2024-06-08 23:45:36.000000000
rev_09745,ord_14556,1,2025-10-05 14:38:24.000000000
rev_09746,ord_14557,3,2024-11-19 14:24:00.000000000
rev_09747,ord_14559,3,2024-04-16 19:26:24.000000000
rev_09748,ord_14560,4,2025-10-18 18:28:48.000000000
rev_09749,ord_14561,3,2024-01-27 07:55:12.000000000
rev_09750,ord_14562,4,2024-03-24 22:04:48.000000000
rev_09751,ord_14565,1,2025-09-02 02:09:36.000000000
rev_09752,ord_14567,3,2025-08-27 13:40:47.999999999
rev_09753,ord_14569,3,2024-10-15 09:07:12.000000000
rev_09754,ord_14571,4,2025-05-14 00:14:24.000000000
rev_09755,ord_14572,5,2025-09-20 18:00:00.000000000
rev_09756,ord_14573,2,2024-08-06 20:52:48.000000000
rev_09757,ord_14574,1,2025-06-04 21:21:36.000000000
rev_09758,ord_14575,5,2024-05-30 08:38:24.000000000
rev_09759,ord_14576,3,2025-08-26 07:55:12.000000000
rev_09760,ord_14577,5,2025-11-22 05:31:12.000000000
rev_09761,ord_14578,4,2024-02-27 00:43:12.000000000
rev_09762,ord_14579,5,2024-03-27 04:04:48.000000000
rev_09763,ord_14580,2,2025-08-29 06:57:36.000000000
rev_09764,ord_14584,3,2025-08-12 02:24:00.000000000
rev_09765,ord_14585,4,2024-08-29 16:48:00.000000000
rev_09766,ord_14587,2,2025-10-02 00:43:12.000000000
rev_09767,ord_14588,5,2025-10-19 00:43:12.000000000
rev_09768,ord_14590,5,2025-11-17 10:48:00.000000000
rev_09769,ord_14591,3,2024-03-17 19:26:24.000000000
rev_09770,ord_14592,5,2025-11-08 07:26:24.000000000
rev_09771,ord_14593,5,2024-07-30 16:19:12.000000000
rev_09772,ord_14594,4,2024-10-18 12:28:48.000000000
rev_09773,ord_14595,4,2024-11-05 22:48:00.000000000
rev_09774,ord_14596,5,2024-07-17 03:07:12.000000000
rev_09775,ord_14598,2,2025-02-26 11:31:12.000000000
rev_09776,ord_14599,4,2024-05-19 13:26:24.000000000
rev_09777,ord_14600,4,2024-10-23 15:21:36.000000000
rev_09778,ord_14601,2,2024-10-17 11:31:12.000000000
rev_09779,ord_14602,3,2025-06-14 01:12:00.000000000
rev_09780,ord_14603,3,2025-04-16 19:55:12.000000000
rev_09781,ord_14604,5,2025-07-09 17:31:12.000000000
rev_09782,ord_14605,5,2025-08-15 21:21:36.000000000
rev_09783,ord_14606,2,2025-06-16 19:26:24.000000000
rev_09784,ord_14607,3,2024-07-25 18:00:00.000000000
rev_09785,ord_14609,2,2025-01-19 01:40:48.000000000
rev_09786,ord_14610,4,2024-03-26 05:02:24.000000000
rev_09787,ord_14611,1,2025-11-08 05:45:36.000000000
rev_09788,ord_14613,4,2025-12-17 05:16:48.000000000
rev_09789,ord_14614,4,2024-02-13 21:07:12.000000000
rev_09790,ord_14616,5,2024-09-01 16:48:00.000000000
rev_09791,ord_14617,4,2025-10-30 01:55:12.000000000
rev_09792,ord_14621,1,2025-05-12 11:45:36.000000000
rev_09793,ord_14622,4,2024-05-14 03:07:12.000000000
rev_09794,ord_14623,4,2024-01-29 16:33:35.999999999
rev_09795,ord_14624,3,2025-12-19 00:43:12.000000000
rev_09796,ord_14626,5,2024-01-23 11:31:12.000000000
rev_09797,ord_14627,4,2025-02-05 01:55:12.000000000
rev_09798,ord_14628,4,2024-05-25 03:07:12.000000000
rev_09799,ord_14629,4,2025-09-07 22:33:36.000000000
rev_09800,ord_14631,2,2024-11-02 18:14:24.000000000
rev_09801,ord_14633,5,2025-12-27 07:55:12.000000000
rev_09802,ord_14635,3,2025-07-16 15:36:00.000000000
rev_09803,ord_14636,4,2025-01-30 21:07:12.000000000
rev_09804,ord_14637,2,2025-09-09 00:14:24.000000000
rev_09805,ord_14638,4,2024-07-04 05:45:36.000000000
rev_09806,ord_14639,4,2025-09-29 15:07:12.000000000
rev_09807,ord_14640,5,2025-11-29 23:45:36.000000000
rev_09808,ord_14644,5,2024-12-15 08:52:48.000000000
rev_09809,ord_14645,5,2025-09-22 23:31:12.000000000
rev_09810,ord_14646,4,2025-09-28 03:07:12.000000000
rev_09811,ord_14647,4,2024-09-17 01:12:00.000000000
rev_09812,ord_14651,4,2025-02-13 14:38:24.000000000
rev_09813,ord_14654,4,2025-08-26 19:55:12.000000000
rev_09814,ord_14656,4,2024-12-18 12:00:00.000000000
rev_09815,ord_14657,5,2024-01-29 20:09:36.000000000
rev_09816,ord_14659,4,2024-09-30 13:12:00.000000000
rev_09817,ord_14660,5,2025-11-04 10:33:36.000000000
rev_09818,ord_14661,5,2024-11-04 14:09:36.000000000
rev_09819,ord_14662,4,2024-08-20 04:48:00.000000000
rev_09820,ord_14663,4,2025-06-15 08:52:48.000000000
rev_09821,ord_14664,5,2025-07-05 10:33:36.000000000
rev_09822,ord_14665,5,2025-02-06 03:50:24.000000000
rev_09823,ord_14667,4,2024-09-08 09:50:24.000000000
rev_09824,ord_14670,1,2024-05-31 09:07:12.000000000
rev_09825,ord_14672,5,2025-10-25 21:50:24.000000000
rev_09826,ord_14674,5,2024-07-25 23:45:36.000000000
rev_09827,ord_14675,5,2025-10-30 01:12:00.000000000
rev_09828,ord_14676,1,2025-04-05 23:45:36.000000000
rev_09829,ord_14677,4,2025-07-17 23:45:36.000000000
rev_09830,ord_14678,5,2025-10-29 09:07:12.000000000
rev_09831,ord_14679,4,2025-06-07 21:21:36.000000000
rev_09832,ord_14680,4,2025-07-18 14:09:36.000000000
rev_09833,ord_14681,2,2024-11-19 12:14:24.000000000
rev_09834,ord_14682,4,2025-11-18 07:55:12.000000000
rev_09835,ord_14683,4,2025-07-01 12:43:12.000000000
rev_09836,ord_14685,5,2025-04-24 22:33:36.000000000
rev_09837,ord_14686,5,2024-04-09 14:38:24.000000000
rev_09838,ord_14687,3,2025-03-13 06:57:36.000000000
rev_09839,ord_14689,3,2025-05-18 10:04:48.000000000
rev_09840,ord_14695,3,2025-02-03 05:45:36.000000000
rev_09841,ord_14696,1,2025-04-17 10:33:36.000000000
rev_09842,ord_14698,4,2024-10-25 00:28:48.000000000
rev_09843,ord_14699,4,2025-04-22 16:33:35.999999999
rev_09844,ord_14701,2,2025-07-14 03:50:24.000000000
rev_09845,ord_14702,3,2024-09-25 23:31:12.000000000
rev_09846,ord_14703,5,2024-12-03 16:04:48.000000000
rev_09847,ord_14704,1,2025-10-26 06:57:36.000000000
rev_09848,ord_14705,3,2024-12-28 03:07:12.000000000
rev_09849,ord_14706,5,2024-07-22 07:26:24.000000000
rev_09850,ord_14707,5,2025-03-05 16:19:12.000000000
rev_09851,ord_14709,5,2025-04-12 07:26:24.000000000
rev_09852,ord_14711,4,2025-12-10 10:04:48.000000000
rev_09853,ord_14712,3,2025-05-19 19:12:00.000000000
rev_09854,ord_14713,5,2025-10-23 23:16:48.000000000
rev_09855,ord_14715,4,2025-12-09 07:26:24.000000000
rev_09856,ord_14716,5,2025-10-24 12:43:12.000000000
rev_09857,ord_14719,5,2024-05-24 20:38:24.000000000
rev_09858,ord_14721,3,2025-06-14 01:55:12.000000000
rev_09859,ord_14723,5,2026-01-04 04:48:00.000000000
rev_09860,ord_14724,4,2025-09-30 21:21:36.000000000
rev_09861,ord_14730,3,2025-08-25 09:21:36.000000000
rev_09862,ord_14731,1,2025-06-11 13:26:24.000000000
rev_09863,ord_14733,4,2025-05-23 05:31:12.000000000
rev_09864,ord_14734,5,2025-05-01 05:45:36.000000000
rev_09865,ord_14735,3,2025-08-16 23:16:48.000000000
rev_09866,ord_14737,5,2024-08-07 03:36:00.000000000
rev_09867,ord_14738,2,2025-09-08 10:04:48.000000000
rev_09868,ord_14743,3,2025-10-31 21:07:12.000000000
rev_09869,ord_14744,4,2024-01-30 12:14:24.000000000
rev_09870,ord_14747,3,2025-12-11 12:00:00.000000000
rev_09871,ord_14749,4,2024-06-07 00:57:36.000000000
rev_09872,ord_14751,4,2025-11-03 07:12:00.000000000
rev_09873,ord_14752,5,2024-09-15 15:36:00.000000000
rev_09874,ord_14756,2,2025-05-23 14:52:48.000000000
rev_09875,ord_14758,5,2024-10-22 04:48:00.000000000
rev_09876,ord_14759,5,2024-08-12 12:14:24.000000000
rev_09877,ord_14761,4,2025-05-13 00:43:12.000000000
rev_09878,ord_14762,1,2024-06-06 05:31:12.000000000
rev_09879,ord_14763,4,2024-05-31 12:28:48.000000000
rev_09880,ord_14764,3,2024-08-02 13:40:47.999999999
rev_09881,ord_14768,4,2025-08-10 09:21:36.000000000
rev_09882,ord_14770,4,2025-07-30 22:19:12.000000000
rev_09883,ord_14771,5,2025-05-29 00:28:48.000000000
rev_09884,ord_14772,5,2024-01-15 03:21:36.000000000
rev_09885,ord_14779,2,2025-09-06 13:55:12.000000000
rev_09886,ord_14780,5,2026-01-07 08:52:48.000000000
rev_09887,ord_14783,3,2025-03-27 11:31:12.000000000
rev_09888,ord_14784,5,2024-11-22 04:48:00.000000000
rev_09889,ord_14785,4,2025-05-22 20:24:00.000000000
rev_09890,ord_14788,4,2024-07-18 15:21:36.000000000
rev_09891,ord_14789,5,2025-12-05 22:33:36.000000000
rev_09892,ord_14793,3,2025-01-29 14:52:48.000000000
rev_09893,ord_14795,3,2024-09-18 12:00:00.000000000
rev_09894,ord_14796,2,2024-03-02 20:38:24.000000000
rev_09895,ord_14797,4,2024-06-14 23:16:48.000000000
rev_09896,ord_14798,2,2025-08-03 20:09:36.000000000
rev_09897,ord_14800,4,2026-01-04 21:07:12.000000000
rev_09898,ord_14801,5,2025-08-18 19:55:12.000000000
rev_09899,ord_14802,2,2025-10-03 22:04:48.000000000
rev_09900,ord_14803,5,2025-10-19 07:40:48.000000000
rev_09901,ord_14804,5,2025-07-13 23:31:12.000000000
rev_09902,ord_14805,5,2025-01-19 03:07:12.000000000
rev_09903,ord_14806,5,2025-11-06 21:07:12.000000000
rev_09904,ord_14810,4,2024-04-17 20:24:00.000000000
rev_09905,ord_14812,5,2026-01-06 23:45:36.000000000
rev_09906,ord_14814,4,2024-06-28 16:33:35.999999999
rev_09907,ord_14815,2,2024-05-21 22:33:36.000000000
rev_09908,ord_14820,5,2025-06-01 08:38:24.000000000
rev_09909,ord_14821,2,2025-05-18 12:28:48.000000000
rev_09910,ord_14822,5,2024-12-14 06:00:00.000000000
rev_09911,ord_14823,4,2024-06-01 11:45:36.000000000
rev_09912,ord_14824,5,2025-05-20 12:00:00.000000000
rev_09913,ord_14825,4,2024-11-30 14:38:24.000000000
rev_09914,ord_14826,3,2024-09-16 14:38:24.000000000
rev_09915,ord_14827,3,2025-06-11 06:43:12.000000000
rev_09916,ord_14828,4,2024-11-11 02:52:48.000000000
rev_09917,ord_14829,4,2024-06-03 10:48:00.000000000
rev_09918,ord_14830,5,2025-02-03 00:43:12.000000000
rev_09919,ord_14834,4,2025-10-01 14:24:00.000000000
rev_09920,ord_14835,4,2025-01-16 22:04:48.000000000
rev_09921,ord_14840,5,2025-08-11 19:12:00.000000000
rev_09922,ord_14842,4,2024-09-20 03:07:12.000000000
rev_09923,ord_14847,5,2025-11-23 20:52:48.000000000
rev_09924,ord_14849,4,2025-10-22 00:14:24.000000000
rev_09925,ord_14851,4,2025-01-19 13:55:12.000000000
rev_09926,ord_14852,4,2024-06-10 00:57:36.000000000
rev_09927,ord_14853,5,2025-11-07 20:52:48.000000000
rev_09928,ord_14854,5,2024-07-20 00:00:00.000000000
rev_09929,ord_14855,4,2025-07-01 11:45:36.000000000
rev_09930,ord_14856,4,2024-03-12 16:33:35.999999999
rev_09931,ord_14858,4,2024-09-17 12:57:36.000000000
rev_09932,ord_14859,5,2025-08-13 07:55:12.000000000
rev_09933,ord_14860,2,2024-08-04 00:57:36.000000000
rev_09934,ord_14861,4,2025-09-15 17:45:36.000000000
rev_09935,ord_14863,5,2025-12-31 03:50:24.000000000
rev_09936,ord_14865,3,2025-05-18 03:36:00.000000000
rev_09937,ord_14867,3,2024-04-20 22:19:12.000000000
rev_09938,ord_14870,5,2024-02-02 01:55:12.000000000
rev_09939,ord_14872,1,2025-05-03 16:33:35.999999999
rev_09940,ord_14873,4,2025-09-27 18:00:00.000000000
rev_09941,ord_14878,5,2025-12-01 09:50:24.000000000
rev_09942,ord_14880,4,2025-05-07 15:07:12.000000000
rev_09943,ord_14881,3,2025-11-21 23:31:12.000000000
rev_09944,ord_14883,4,2024-04-17 20:38:24.000000000
rev_09945,ord_14884,2,2025-12-16 16:19:12.000000000
rev_09946,ord_14886,5,2025-12-12 16:19:12.000000000
rev_09947,ord_14887,2,2025-10-12 12:28:48.000000000
rev_09948,ord_14890,4,2025-01-27 07:40:48.000000000
rev_09949,ord_14891,5,2024-05-27 19:55:12.000000000
rev_09950,ord_14892,1,2025-01-14 23:45:36.000000000
rev_09951,ord_14894,5,2026-01-03 17:16:48.000000000
rev_09952,ord_14895,4,2025-12-12 01:55:12.000000000
rev_09953,ord_14896,5,2025-12-12 01:55:12.000000000
rev_09954,ord_14897,4,2024-02-03 08:24:00.000000000
rev_09955,ord_14898,4,2025-03-02 11:31:12.000000000
rev_09956,ord_14900,4,2025-05-07 09:50:24.000000000
rev_09957,ord_14901,3,2025-12-13 17:45:36.000000000
rev_09958,ord_14902,4,2025-10-16 09:36:00.000000000
rev_09959,ord_14905,5,2025-02-17 14:38:24.000000000
rev_09960,ord_14907,4,2025-04-02 18:43:12.000000000
rev_09961,ord_14908,4,2024-09-04 05:31:12.000000000
rev_09962,ord_14911,3,2025-07-07 01:12:00.000000000
rev_09963,ord_14914,5,2025-05-12 18:57:36.000000000
rev_09964,ord_14915,3,2025-09-24 20:38:24.000000000
rev_09965,ord_14916,5,2025-12-05 09:21:36.000000000
rev_09966,ord_14917,4,2024-06-03 12:57:36.000000000
rev_09967,ord_14918,5,2025-06-12 18:14:24.000000000
rev_09968,ord_14919,3,2024-12-24 07:12:00.000000000
rev_09969,ord_14920,5,2024-08-19 11:45:36.000000000
rev_09970,ord_14921,4,2024-05-30 00:14:24.000000000
rev_09971,ord_14923,5,2024-09-24 06:28:48.000000000
rev_09972,ord_14924,5,2025-06-14 18:14:24.000000000
rev_09973,ord_14925,2,2024-08-23 12:43:12.000000000
rev_09974,ord_14926,1,2024-01-19 11:31:12.000000000
rev_09975,ord_14927,2,2025-08-09 06:28:48.000000000
rev_09976,ord_14928,2,2024-05-30 04:33:36.000000000
rev_09977,ord_14930,5,2024-07-21 23:31:12.000000000
rev_09978,ord_14931,4,2024-10-13 20:09:36.000000000
rev_09979,ord_14934,3,2025-05-28 11:45:36.000000000
rev_09980,ord_14937,4,2025-09-29 22:04:48.000000000
rev_09981,ord_14938,3,2024-07-26 08:24:00.000000000
rev_09982,ord_14939,4,2024-07-02 21:07:12.000000000
rev_09983,ord_14943,5,2024-10-12 15:21:36.000000000
rev_09984,ord_14946,5,2024-04-11 12:14:24.000000000
rev_09985,ord_14949,5,2024-07-28 08:09:36.000000000
rev_09986,ord_14950,3,2024-11-04 02:09:36.000000000
rev_09987,ord_14951,3,2025-06-08 03:21:36.000000000
rev_09988,ord_14952,4,2025-06-19 19:12:00.000000000
rev_09989,ord_14953,2,2025-01-22 22:33:36.000000000
rev_09990,ord_14955,5,2024-11-30 13:12:00.000000000
rev_09991,ord_14958,4,2024-08-02 10:19:12.000000000
rev_09992,ord_14960,5,2025-01-28 02:38:24.000000000
rev_09993,ord_14961,4,2024-10-30 20:24:00.000000000
rev_09994,ord_14962,3,2025-04-20 15:07:12.000000000
rev_09995,ord_14963,5,2025-05-09 19:40:48.000000000
rev_09996,ord_14964,5,2026-01-01 08:52:48.000000000
rev_09997,ord_14965,5,2025-05-09 02:24:00.000000000
rev_09998,ord_14966,4,2025-07-13 15:21:36.000000000
rev_09999,ord_14967,3,2024-04-16 06:14:24.000000000
rev_10000,ord_14968,3,2025-08-08 03:21:36.000000000
rev_10001,ord_14969,3,2025-03-03 22:04:48.000000000
rev_10002,ord_14970,1,2025-10-16 17:16:48.000000000
rev_10003,ord_14972,5,2024-07-23 09:21:36.000000000
rev_10004,ord_14973,5,2025-11-18 16:19:12.000000000
rev_10005,ord_14974,2,2025-06-15 10:33:36.000000000
rev_10006,ord_14975,2,2025-07-26 02:09:36.000000000
rev_10007,ord_14977,5,2024-10-18 04:19:12.000000000
rev_10008,ord_14979,3,2024-02-05 22:33:36.000000000
rev_10009,ord_14980,5,2025-03-22 20:24:00.000000000
rev_10010,ord_14981,5,2024-03-23 22:33:36.000000000
rev_10011,ord_14983,4,2025-07-06 05:02:24.000000000
rev_10012,ord_14984,2,2025-08-03 01:55:12.000000000
rev_10013,ord_14985,5,2025-10-29 05:45:36.000000000
rev_10014,ord_14987,3,2025-06-14 22:33:36.000000000
rev_10015,ord_14989,4,2025-03-19 17:16:48.000000000
rev_10016,ord_14991,3,2025-10-13 16:19:12.000000000
rev_10017,ord_14992,4,2025-08-02 22:19:12.000000000
rev_10018,ord_14996,5,2025-05-24 09:21:36.000000000
rev_10019,ord_14997,4,2025-06-26 14:38:24.000000000
rev_10020,ord_14998,3,2025-03-28 21:07:12.000000000
rev_10021,ord_14999,4,2024-06-13 18:14:24.000000000
rev_10022,ord_15000,4,2024-07-21 06:43:12.000000000
rev_10023,ord_15001,5,2025-02-07 04:04:48.000000000
rev_10024,ord_15002,5,2024-06-25 21:50:24.000000000
rev_10025,ord_15003,5,2024-12-12 16:48:00.000000000
rev_10026,ord_15004,5,2024-05-22 09:21:36.000000000
rev_10027,ord_15005,5,2024-05-27 17:45:36.000000000
rev_10028,ord_15006,4,2025-09-20 22:04:48.000000000
rev_10029,ord_15007,5,2025-03-20 02:09:36.000000000
rev_10030,ord_15008,3,2025-08-18 04:04:48.000000000
rev_10031,ord_15010,4,2024-09-07 02:52:48.000000000
rev_10032,ord_15017,4,2025-03-12 12:43:12.000000000
rev_10033,ord_15018,5,2024-07-29 19:40:48.000000000
rev_10034,ord_15020,2,2025-03-01 07:55:12.000000000
rev_10035,ord_15021,2,2024-10-26 19:12:00.000000000
rev_10036,ord_15023,4,2025-06-10 01:40:48.000000000
rev_10037,ord_15026,2,2024-10-17 09:50:24.000000000
rev_10038,ord_15029,4,2025-05-29 11:31:12.000000000
rev_10039,ord_15030,1,2025-12-21 11:45:36.000000000
rev_10040,ord_15031,3,2025-08-28 02:38:24.000000000
rev_10041,ord_15032,5,2025-02-25 21:07:12.000000000
rev_10042,ord_15033,1,2025-06-01 16:19:12.000000000
rev_10043,ord_15035,2,2024-05-03 08:24:00.000000000
rev_10044,ord_15039,2,2025-06-12 08:38:24.000000000
rev_10045,ord_15040,2,2025-11-17 09:36:00.000000000
rev_10046,ord_15041,4,2024-03-24 14:52:48.000000000
rev_10047,ord_15042,2,2025-01-25 10:19:12.000000000
rev_10048,ord_15044,5,2025-03-03 07:12:00.000000000
rev_10049,ord_15045,5,2024-04-27 04:33:36.000000000
rev_10050,ord_15046,5,2025-02-04 17:02:24.000000000
rev_10051,ord_15047,3,2025-06-08 01:55:12.000000000
rev_10052,ord_15049,4,2025-05-28 13:26:24.000000000
rev_10053,ord_15050,4,2024-08-06 16:33:35.999999999
rev_10054,ord_15052,3,2025-11-07 05:02:24.000000000
rev_10055,ord_15053,1,2024-02-21 12:57:36.000000000
rev_10056,ord_15054,5,2024-08-12 16:48:00.000000000
rev_10057,ord_15055,5,2025-11-24 12:28:48.000000000
rev_10058,ord_15056,4,2024-05-18 03:36:00.000000000
rev_10059,ord_15058,5,2025-01-06 16:04:48.000000000
rev_10060,ord_15061,4,2025-05-16 21:21:36.000000000
rev_10061,ord_15066,4,2024-05-07 16:04:48.000000000
rev_10062,ord_15067,5,2025-12-02 21:07:12.000000000
rev_10063,ord_15069,4,2025-12-05 10:33:36.000000000
rev_10064,ord_15070,4,2024-03-27 21:36:00.000000000
rev_10065,ord_15071,4,2025-04-09 02:38:24.000000000
rev_10066,ord_15075,2,2024-08-09 16:19:12.000000000
rev_10067,ord_15076,4,2024-05-05 23:45:36.000000000
rev_10068,ord_15078,2,2026-01-01 20:09:36.000000000
rev_10069,ord_15079,3,2024-03-29 06:57:36.000000000
rev_10070,ord_15082,3,2024-04-07 18:00:00.000000000
rev_10071,ord_15083,4,2025-05-11 17:16:48.000000000
rev_10072,ord_15086,4,2025-07-26 08:38:24.000000000
rev_10073,ord_15087,3,2024-04-25 04:04:48.000000000
rev_10074,ord_15088,4,2024-09-03 03:21:36.000000000
rev_10075,ord_15092,5,2025-05-15 10:48:00.000000000
rev_10076,ord_15093,5,2024-07-22 07:12:00.000000000
rev_10077,ord_15095,3,2025-09-29 18:14:24.000000000
rev_10078,ord_15096,1,2024-08-11 18:57:36.000000000
rev_10079,ord_15097,2,2024-12-23 03:36:00.000000000
rev_10080,ord_15098,5,2024-01-30 03:36:00.000000000
rev_10081,ord_15101,2,2025-10-16 01:55:12.000000000
rev_10082,ord_15102,5,2024-04-05 08:24:00.000000000
rev_10083,ord_15103,5,2025-08-15 03:21:36.000000000
rev_10084,ord_15104,5,2025-09-05 09:21:36.000000000
rev_10085,ord_15106,1,2025-08-03 21:36:00.000000000
rev_10086,ord_15107,4,2024-07-16 11:45:36.000000000
rev_10087,ord_15109,4,2024-11-08 04:19:12.000000000
rev_10088,ord_15110,4,2024-07-27 11:45:36.000000000
rev_10089,ord_15112,4,2025-06-20 09:36:00.000000000
rev_10090,ord_15116,4,2024-12-31 01:26:24.000000000
rev_10091,ord_15118,4,2025-04-18 02:38:24.000000000
rev_10092,ord_15119,4,2024-12-24 07:40:48.000000000
rev_10093,ord_15120,3,2024-07-13 07:12:00.000000000
rev_10094,ord_15121,3,2025-03-09 09:07:12.000000000
rev_10095,ord_15122,3,2025-06-10 02:52:48.000000000
rev_10096,ord_15123,2,2024-10-25 15:07:12.000000000
rev_10097,ord_15125,4,2024-07-03 05:02:24.000000000
rev_10098,ord_15127,5,2024-07-24 23:16:48.000000000
rev_10099,ord_15129,5,2025-05-23 13:55:12.000000000
